seed,primary_length (m),k (10-8 m/s/MPa),_length (m),surface (m2),Jv (uL/s)
63263323,0.1,32.76558,0.3209,0.00010606242993190097,0.006179641296169674
96852960,0.1,32.76558,0.187,7.075827983236174e-05,0.004078248956952854
26204022,0.1,32.76558,0.2756,9.556077684133452e-05,0.005682832642105879
17335903,0.1,32.76558,0.18630000000000002,7.055200285872703e-05,0.004064402698685575
97391050,0.1,32.76558,0.1704,6.563830062110028e-05,0.0037769253998374
53986230,0.11000000000000001,32.76558,0.5356000000000001,0.00016998234220334335,0.008588490315382396
86173269,0.11000000000000001,32.76558,0.46,0.00015077087480810984,0.00835807838471618
78368563,0.11000000000000001,32.76558,0.6312,0.00018603376951294832,0.009356877128145286
76345674,0.11000000000000001,32.76558,0.8616,0.00023888562467113103,0.012006717551381234
84310933,0.11000000000000001,32.76558,0.30510000000000004,0.00010843791380098714,0.0063434193681979655
14095682,0.11000000000000001,32.76558,0.43,0.00014580175487606593,0.008142662277074377
60649728,0.11000000000000001,32.76558,0.3904,0.00012537479271679743,0.006968938960192225
49376150,0.11000000000000001,32.76558,0.3497,0.00012152264720318862,0.006612914147249476
69181510,0.11000000000000001,32.76558,0.609,0.00018237527805368682,0.008685978707779549
28541068,0.11000000000000001,32.76558,0.28500000000000003,0.00010203717009671015,0.0060228986146695545
64092738,0.11000000000000001,32.76558,0.5515,0.00016778687787651154,0.009546383514535343
27393113,0.11000000000000001,32.76558,0.44620000000000004,0.00013946566514861684,0.0073469823676030575
65263505,0.11000000000000001,32.76558,0.7067,0.00020771748183099083,0.011224392105591256
89845357,0.11000000000000001,32.76558,0.4681,0.00014820595918521126,0.00731059557334401
27439686,0.11000000000000001,32.76558,0.3528,0.00012231080996812137,0.006855844206558901
50683529,0.11000000000000001,32.76558,1.6147,0.0003932015825851352,0.01522398815767348
75899912,0.11000000000000001,32.76558,0.23,8.530718390669528e-05,0.004928879471509831
27594161,0.11000000000000001,32.76558,0.5886,0.0001778319507403601,0.008923473382110273
65298179,0.11000000000000001,32.76558,0.536,0.00016201266199514388,0.008533859439876827
4276330,0.11000000000000001,32.76558,0.2962,0.00010270526119042216,0.005776625291526326
6259125,0.11000000000000001,32.76558,0.27590000000000003,9.926320661544342e-05,0.005974925771486048
31170853,0.11000000000000001,32.76558,0.20600000000000002,7.793663055025515e-05,0.004497371300963247
71787041,0.11000000000000001,32.76558,0.3472,0.00011774192894015205,0.006544464148985461
81314684,0.11000000000000001,32.76558,0.2923,0.00010265907977841455,0.005849457923213538
81411610,0.11000000000000001,32.76558,0.4152,0.0001294670815728465,0.006762900055932154
45735108,0.11000000000000001,32.76558,0.23750000000000002,8.72006217990138e-05,0.004881485680150186
75240033,0.11000000000000001,32.76558,0.2676,9.65785271973917e-05,0.005461906576610441
90601802,0.11000000000000001,32.76558,0.29250000000000004,0.00010339490360973846,0.006206805493717853
504300,0.11000000000000001,32.76558,0.31980000000000003,0.00011195693739597909,0.0067199439465201035
47712383,0.11000000000000001,32.76558,0.4768,0.00014723337864832844,0.008053291818885597
40728411,0.11000000000000001,32.76558,0.2521,9.212048155824165e-05,0.005193844782576582
85610938,0.11000000000000001,32.76558,0.56,0.0001631782808342185,0.008106985597080537
71680648,0.11000000000000001,32.76558,0.2579,9.164327363416103e-05,0.00541880108759392
4201424,0.11000000000000001,32.76558,0.2843,0.0001010735179661479,0.005748630633439794
50899608,0.11000000000000001,32.76558,0.25170000000000003,9.193267714941004e-05,0.005113062090217344
97630144,0.11000000000000001,32.76558,0.45070000000000005,0.00014177473574900694,0.008267682132758573
67656707,0.11000000000000001,32.76558,0.22890000000000002,8.484844854741808e-05,0.004800499441257084
73105383,0.11000000000000001,32.76558,0.1932,7.399581672559209e-05,0.004150944847005525
