index,primary_length,axfold,radfold,length,surface,Jv,i0,seed
1623,0.125,1.0,1.0,1.2842,0.001239733785,0.153041495696,19,47780080
1624,0.13,1.0,1.0,1.6589,0.00155179597443,0.187385493379,25,98207272
1625,0.135,1.0,1.0,2.0711,0.00193466172032,0.203913984443,29,33601137
1626,0.14,1.0,1.0,1.8045,0.00172356318108,0.193680157852,30,38148786
1627,0.145,1.0,1.0,1.1639,0.00114358496484,0.135240988893,18,43636451
1628,0.15,1.0,1.0,1.3333,0.00129202697702,0.15636635071,21,53348561
1629,0.1,1.0,1.0,0.9232,0.000890048887255,0.117022547406,17,38763606
1630,0.105,1.0,1.0,1.1812,0.00108093105158,0.13800394115,15,93923469
1631,0.11,1.0,1.0,1.6496,0.00149521553888,0.183849973356,27,27614611
1632,0.115,1.0,1.0,1.2767,0.00121150469005,0.153257093886,24,99773096
1633,0.12,1.0,1.0,1.726,0.00153413549876,0.185906535038,26,33626360
1634,0.125,1.0,1.0,1.5123,0.00143646081962,0.176231623052,28,76517805
1635,0.13,1.0,1.0,1.2448,0.0012142290792,0.141147315075,14,68794017
1636,0.135,1.0,1.0,1.9461,0.00180898032073,0.19349183447,32,45586259
1637,0.14,1.0,1.0,3.6216,0.00311679126242,0.335156830807,62,43432071
1638,0.145,1.0,1.0,1.9759,0.00182969271543,0.216484611214,34,58621601
1639,0.15,1.0,1.0,2.8974,0.00251296428644,0.276406827359,47,40267064
1640,0.1,1.0,1.0,1.3096,0.00124310559356,0.152673044235,23,93186371
1641,0.105,1.0,1.0,1.6054,0.00146552954919,0.183023585848,27,65598299
1642,0.11,1.0,1.0,1.1628,0.00112420963197,0.136648313896,18,36330145
1643,0.115,1.0,1.0,1.9101,0.00175497106514,0.201096124708,26,35173238
1644,0.12,1.0,1.0,1.136,0.00107533951931,0.137445702114,19,11829408
1645,0.125,1.0,1.0,1.352,0.00128199700265,0.163075976671,20,58200415
1646,0.13,1.0,1.0,2.0016,0.00185929606867,0.208580597444,28,44483804
1647,0.135,1.0,1.0,1.1789,0.00115632123279,0.145768783813,18,79879873
1648,0.14,1.0,1.0,1.6612,0.00151767817768,0.184780313789,25,10586240
1649,0.145,1.0,1.0,1.9923,0.00187474265143,0.200457457106,31,21508718
1650,0.15,1.0,1.0,1.124,0.00108767969525,0.136829972528,16,83130080
1651,0.1,1.0,1.0,1.7733,0.00164701086192,0.196026832826,32,61907678
1652,0.105,1.0,1.0,0.6352,0.000635924703523,0.0855799045592,11,75470983
1653,0.11,1.0,1.0,1.1944,0.00112751911134,0.139040850045,15,55262145
1654,0.115,1.0,1.0,1.2651,0.00120097306616,0.142016090072,19,41270243
1655,0.12,1.0,1.0,1.2697,0.00123400150938,0.151395929432,24,9553962
1656,0.125,1.0,1.0,1.381,0.00129532338735,0.16071223076,20,61184803
1657,0.13,1.0,1.0,2.2814,0.00206575852193,0.230364774227,41,34296668
1658,0.135,1.0,1.0,2.4678,0.00218273192935,0.257495476358,36,58491441
1659,0.14,1.0,1.0,2.5026,0.00217923304964,0.257578195146,39,77238760
1660,0.145,1.0,1.0,2.2782,0.00209302754617,0.233839808613,42,18163720
1661,0.15,1.0,1.0,1.5839,0.001512692445,0.185208444184,27,42628852
1662,0.1,1.0,1.0,0.6629,0.000670782810298,0.0892435684854,10,54936241
1663,0.105,1.0,1.0,1.1,0.00105244057612,0.137178551601,14,35337173
1664,0.11,1.0,1.0,1.0312,0.000992188347608,0.126765182446,14,19583521
1665,0.115,1.0,1.0,0.8907,0.000866381887494,0.113506920371,15,36631490
1666,0.12,1.0,1.0,1.337,0.00127195395925,0.151415941717,23,85785460
1667,0.125,1.0,1.0,1.1495,0.00111454860624,0.142210932312,18,36814940
1668,0.13,1.0,1.0,1.5126,0.00144359650751,0.162506707962,20,16225840
1669,0.135,1.0,1.0,3.0331,0.002581683836,0.266538969795,47,71711972
1670,0.14,1.0,1.0,1.9157,0.00178565914749,0.205594643743,31,58292947
1671,0.145,1.0,1.0,2.5663,0.00227664212597,0.251865359835,40,38924926
1672,0.15,1.0,1.0,1.9132,0.00178022544884,0.211761427205,33,11005481
1673,0.1,1.0,1.0,1.0968,0.00103617265538,0.136364170939,14,38866319
1674,0.105,1.0,1.0,1.3777,0.00127031450027,0.148951005739,20,16552527
1675,0.11,1.0,1.0,1.3845,0.00130930322334,0.158684196832,26,1854443
1676,0.115,1.0,1.0,0.9521,0.000939130114945,0.11723145956,16,58874622
1677,0.12,1.0,1.0,0.9894,0.000980731838846,0.115962008875,15,18660568
1678,0.125,1.0,1.0,1.5747,0.00144525526843,0.178307076502,28,76753797
1679,0.13,1.0,1.0,1.1708,0.00113724246626,0.130572196203,15,83873890
1680,0.135,1.0,1.0,2.1217,0.00194636835013,0.229528793475,39,57798279
1681,0.14,1.0,1.0,2.271,0.00205081479506,0.225714330154,41,42318148
1682,0.145,1.0,1.0,1.3791,0.00133839386865,0.160143897534,23,15937260
1683,0.15,1.0,1.0,2.336,0.00217701071213,0.228942655373,37,18099887
1684,0.1,1.0,1.0,1.3111,0.00125101536988,0.145077861306,22,13668713
1685,0.105,1.0,1.0,1.0991,0.0010607002002,0.132805134869,20,27089994
1686,0.11,1.0,1.0,1.0615,0.00103642599341,0.130279714681,14,19710241
1687,0.115,1.0,1.0,1.2058,0.00117129230408,0.142642650824,18,67707597
1688,0.12,1.0,1.0,1.8181,0.00168128789971,0.201484188744,26,41579066
1689,0.125,1.0,1.0,2.5669,0.00229921032229,0.257504602708,46,44661504
1690,0.13,1.0,1.0,1.2879,0.00121949690176,0.156240084299,18,55491644
1691,0.135,1.0,1.0,2.6213,0.00228224712939,0.275761222795,35,36304350
1692,0.14,1.0,1.0,1.6583,0.00158776595367,0.178453205452,27,81834765
1693,0.145,1.0,1.0,2.2026,0.0020169368652,0.22618141226,34,9756626
1694,0.15,1.0,1.0,1.7755,0.00168205495098,0.192522881355,24,9570705
1695,0.1,1.0,1.0,0.9279,0.000901481268585,0.11750462572,12,9007661
1696,0.105,1.0,1.0,1.3586,0.00128009736953,0.152116979366,26,26795581
1697,0.11,1.0,1.0,1.5782,0.0014019340629,0.176913326024,24,95678787
1698,0.115,1.0,1.0,1.5572,0.00145120026757,0.170711320447,28,24320309
1699,0.12,1.0,1.0,1.8371,0.00171874573724,0.199371802636,38,24811242
1700,0.125,1.0,1.0,1.618,0.00144379877581,0.175511774244,26,3610901
1701,0.13,1.0,1.0,1.2646,0.00119351567919,0.152675701866,20,53313151
1702,0.135,1.0,1.0,1.4282,0.00136522457788,0.169757073682,17,70784957
1703,0.14,1.0,1.0,1.3655,0.00129670066157,0.157664964311,17,62229485
1704,0.145,1.0,1.0,1.2909,0.00124719619852,0.15575120941,21,12557418
1705,0.15,1.0,1.0,1.7168,0.0016198785598,0.176453023643,27,62755319
1706,0.1,1.0,1.0,1.2217,0.00115091869873,0.140795309939,22,28394818
1707,0.105,1.0,1.0,1.1102,0.00104761106857,0.134058728444,17,60760240
1708,0.11,1.0,1.0,1.3567,0.00129177866553,0.156818741414,25,97437817
1709,0.115,1.0,1.0,1.5216,0.0014479293921,0.170730887475,25,46011332
1710,0.12,1.0,1.0,1.2377,0.00118724254697,0.147538521158,18,78199532
1711,0.125,1.0,1.0,1.4226,0.0013634552329,0.173157869072,21,11791863
1712,0.13,1.0,1.0,1.4401,0.00136215034097,0.164719529076,28,42517727
1713,0.135,1.0,1.0,1.1594,0.00114587405491,0.135161404236,22,28929127
1714,0.14,1.0,1.0,1.3446,0.00131992733571,0.154438204108,25,53952551
1715,0.145,1.0,1.0,2.1741,0.00191948938604,0.219306552681,37,12994591
1716,0.15,1.0,1.0,1.7728,0.00166204928896,0.193614826737,30,7477547
1717,0.1,1.0,1.0,0.963,0.000932320147382,0.121586130665,14,40136355
1718,0.105,1.0,1.0,1.5751,0.0014519828006,0.178448427421,23,37345657
1719,0.11,1.0,1.0,1.6429,0.00149312047357,0.183042811966,32,66702333
1720,0.115,1.0,1.0,1.1795,0.0011367458433,0.143661538563,17,51070217
1721,0.12,1.0,1.0,1.7542,0.00164224569418,0.191271540302,26,15216051
1722,0.125,1.0,1.0,1.3769,0.00131389748843,0.165090380979,18,33209116
1723,0.13,1.0,1.0,1.7423,0.00162202690652,0.197235350427,25,71530791
1724,0.135,1.0,1.0,1.3909,0.00130032982941,0.157975406956,22,62454376
1725,0.14,1.0,1.0,1.7448,0.00161833621373,0.185927971265,27,59767461
1726,0.145,1.0,1.0,2.1125,0.00192718764521,0.209430591808,31,1319957
1727,0.15,1.0,1.0,1.4769,0.00141227005353,0.160366460915,26,75203960
1728,0.1,1.0,1.0,0.8935,0.00086507699557,0.103952704411,14,68325684
1729,0.105,1.0,1.0,1.4801,0.00137337562851,0.170309299364,22,81781745
1730,0.11,1.0,1.0,1.3858,0.00130704328724,0.164593519779,26,95813018
1731,0.115,1.0,1.0,1.9976,0.00180272246923,0.217325951768,37,8687583
1732,0.12,1.0,1.0,1.83,0.00166473004767,0.204042962773,34,1375591
1733,0.125,1.0,1.0,1.5078,0.00140034607578,0.171547335881,24,19236743
1734,0.13,1.0,1.0,1.1886,0.00114776604767,0.143936200715,18,1189589
1735,0.135,1.0,1.0,2.9207,0.00242734709017,0.258754990221,46,33298230
1736,0.14,1.0,1.0,1.7972,0.00170666995774,0.19576411416,27,54753374
1737,0.145,1.0,1.0,1.5708,0.00149551572434,0.174395783757,27,85014419
1738,0.15,1.0,1.0,2.1559,0.00197031985252,0.197957150295,29,33081066
1739,0.1,1.0,1.0,0.7064,0.000700552039629,0.0916514728357,12,26008643
1740,0.105,1.0,1.0,0.8965,0.000863494638182,0.11318016478,14,85277978
1741,0.11,1.0,1.0,1.0891,0.00104298463356,0.135160399131,17,74797635
1742,0.115,1.0,1.0,1.3613,0.00128165519737,0.161165895823,23,33059105
1743,0.12,1.0,1.0,1.5077,0.00143824423894,0.170601526526,23,82625955
1744,0.125,1.0,1.0,1.8328,0.00171588060474,0.203929012355,33,35196320
1745,0.13,1.0,1.0,1.8852,0.00174575237566,0.19998446991,31,29182730
1746,0.135,1.0,1.0,1.4371,0.00136614142028,0.166085155356,28,36570782
1747,0.14,1.0,1.0,1.8376,0.00173064860349,0.199000370409,27,34940886
1748,0.145,1.0,1.0,1.8944,0.00169128570418,0.194718919392,27,27153866
1749,0.15,1.0,1.0,1.0304,0.00102569230229,0.128463394014,15,17589969
1750,0.1,1.0,1.0,1.2553,0.00118411402335,0.150420708212,20,31274864
1751,0.105,1.0,1.0,1.3543,0.00126498716338,0.148455953389,18,82026647
1752,0.11,1.0,1.0,0.8786,0.000867566142261,0.111214518741,10,38053238
1753,0.115,1.0,1.0,1.2436,0.00118257187834,0.14760186947,22,96539114
1754,0.12,1.0,1.0,1.1631,0.00111041678359,0.141656528453,17,42061461
1755,0.125,1.0,1.0,1.3904,0.00133024382333,0.166028886368,23,5709556
1756,0.13,1.0,1.0,1.4544,0.00138318946131,0.163249844263,22,96508573
1757,0.135,1.0,1.0,1.4827,0.0014373655983,0.172658893362,20,30826098
1758,0.14,1.0,1.0,2.1131,0.0019489415407,0.220483514892,36,49802524
1759,0.145,1.0,1.0,2.3645,0.00214361392347,0.236358142976,38,60256956
1760,0.15,1.0,1.0,2.8275,0.00245275428093,0.273021018538,42,74540688
1761,0.1,1.0,1.0,0.9697,0.000916278622372,0.114555470658,14,84793401
1762,0.105,1.0,1.0,1.1602,0.00109168384358,0.129922536022,20,73189993
1763,0.11,1.0,1.0,2.0444,0.0018254661926,0.210579424496,32,11220652
1764,0.115,1.0,1.0,1.6379,0.00149423797577,0.185600712748,29,95060534
1765,0.12,1.0,1.0,1.8629,0.00174042021328,0.204983046688,29,47955720
1766,0.125,1.0,1.0,1.1521,0.00113133325615,0.138052426024,18,78857851
1767,0.13,1.0,1.0,2.0848,0.00191648853673,0.222865656541,34,59980974
1768,0.135,1.0,1.0,1.599,0.00151675289068,0.17660895725,30,87713951
1769,0.14,1.0,1.0,2.2615,0.00202464618277,0.229381902766,43,65306885
1770,0.145,1.0,1.0,2.0896,0.00189599409316,0.21608585761,36,32576741
1771,0.15,1.0,1.0,3.3897,0.00286197160548,0.316935860378,53,59840203
1772,0.1,1.0,1.0,1.1669,0.0010862555736,0.133594057809,20,18895038
1773,0.105,1.0,1.0,1.5911,0.00144375534643,0.176703787011,24,89865172
1774,0.11,1.0,1.0,1.1696,0.00109852437256,0.138334054937,18,7965331
1775,0.115,1.0,1.0,1.2007,0.00113825782901,0.14200092137,18,93972223
1776,0.12,1.0,1.0,1.6179,0.00151797735783,0.179624994567,28,78479196
1777,0.125,1.0,1.0,1.5504,0.0014552641313,0.178328661156,20,2917769
1778,0.13,1.0,1.0,2.1661,0.00193713116295,0.21595194257,39,36989116
1779,0.135,1.0,1.0,2.1531,0.0019407876752,0.224940231299,40,39787531
1780,0.14,1.0,1.0,2.2319,0.00205354199908,0.222643069671,33,63450281
1781,0.145,1.0,1.0,1.878,0.00175458804216,0.200898025333,29,59018742
1782,0.15,1.0,1.0,1.2731,0.00123088002292,0.150567080912,21,58482127
1783,0.1,1.0,1.0,1.4247,0.00132281458502,0.160850689808,24,11770629
1784,0.105,1.0,1.0,1.5792,0.0014553164074,0.167891989493,30,84463753
1785,0.11,1.0,1.0,0.8484,0.000836819751951,0.108570099226,14,21181636
1786,0.115,1.0,1.0,1.6858,0.00154971900469,0.190219607045,31,22590833
1787,0.12,1.0,1.0,1.8827,0.00172434651836,0.207682956388,30,98316700
1788,0.125,1.0,1.0,0.6961,0.000704812541922,0.0919657144044,10,2440922
1789,0.13,1.0,1.0,1.5233,0.00143399378974,0.164316460813,29,79910216
1790,0.135,1.0,1.0,1.8923,0.00172525009067,0.209086612367,28,56580595
1791,0.14,1.0,1.0,1.9529,0.00180486377878,0.192121251651,29,1601552
1792,0.145,1.0,1.0,1.4929,0.00143824926548,0.17035137112,22,82513703
1793,0.15,1.0,1.0,2.3692,0.00210952548176,0.241295614359,42,73225240
1794,0.1,1.0,1.0,0.7418,0.000750363122125,0.0932693712055,10,96399828
1795,0.105,1.0,1.0,1.2622,0.00119972809069,0.137741048783,21,76661077
1796,0.11,1.0,1.0,1.8522,0.00170848031935,0.206985757943,32,75678019
1797,0.115,1.0,1.0,1.7318,0.00161286451437,0.192091996005,33,44615359
1798,0.12,1.0,1.0,1.664,0.0015369945994,0.181796977138,30,28130226
1799,0.125,1.0,1.0,1.3756,0.00131214020717,0.148763656411,14,77674140
1800,0.13,1.0,1.0,2.0217,0.0018422693402,0.221285558047,31,24177674
1801,0.135,1.0,1.0,1.2153,0.00117491141882,0.149162903775,18,4413989
1802,0.14,1.0,1.0,1.7449,0.0016248900284,0.191121068132,30,41063941
1803,0.145,1.0,1.0,1.5861,0.00152175028494,0.174659302376,24,27732821
1804,0.15,1.0,1.0,1.6632,0.00158843649521,0.183096547822,28,41921957
1805,0.1,1.0,1.0,1.1048,0.00104548986521,0.138168733979,14,65232419
1806,0.105,1.0,1.0,0.8577,0.000839564247294,0.108324933748,11,49442602
1807,0.11,1.0,1.0,1.983,0.00181882712768,0.198909134673,35,11109231
1808,0.115,1.0,1.0,1.4814,0.00137987395009,0.168591093961,31,3693136
1809,0.12,1.0,1.0,1.1343,0.00109825253683,0.127640229215,16,5035036
1810,0.125,1.0,1.0,2.7194,0.00234245874339,0.281149628854,46,24459444
1811,0.13,1.0,1.0,2.2303,0.00194076314565,0.215842624258,43,32876177
1812,0.135,1.0,1.0,1.6873,0.00160447621066,0.188767705384,38,22062521
1813,0.14,1.0,1.0,2.5944,0.00227981548641,0.258419458957,43,35956175
1814,0.145,1.0,1.0,2.4064,0.00216406674722,0.241496055143,38,26943795
1815,0.15,1.0,1.0,1.5186,0.00145705458778,0.170307704041,27,85383395
1816,0.1,1.0,1.0,1.3611,0.00128638216334,0.159030102932,23,19523481
1817,0.105,1.0,1.0,1.1405,0.00105911583219,0.139338486437,20,64183725
1818,0.11,1.0,1.0,1.2007,0.00113199877113,0.140706322819,20,77396586
1819,0.115,1.0,1.0,0.8709,0.00087665213087,0.104621824381,17,55443603
1820,0.12,1.0,1.0,1.6002,0.00151632060753,0.181271787616,28,68940758
1821,0.125,1.0,1.0,1.8712,0.0017277617563,0.206098208275,27,14681491
1822,0.13,1.0,1.0,3.009,0.00236258544469,0.266003290405,48,46468204
1823,0.135,1.0,1.0,1.7238,0.00159572599548,0.179944312451,26,76088856
1824,0.14,1.0,1.0,2.0736,0.00189120942242,0.21013739188,37,21709677
1825,0.145,1.0,1.0,1.4657,0.00140044962268,0.167888762824,21,48493379
1826,0.15,1.0,1.0,2.1312,0.00196793284529,0.224207067635,33,38986258
1827,0.1,1.0,1.0,0.7836,0.00075561888097,0.100257653164,13,9154235
1828,0.105,1.0,1.0,1.5785,0.00144528985108,0.17561389298,29,86025519
1829,0.11,1.0,1.0,0.9308,0.000897214734434,0.108804323357,13,59830992
1830,0.115,1.0,1.0,1.632,0.00150959508597,0.184687001087,28,53675324
1831,0.12,1.0,1.0,1.2962,0.00125249518568,0.158387721815,24,83174619
1832,0.125,1.0,1.0,1.9706,0.00180390712612,0.214774588976,36,58489044
1833,0.13,1.0,1.0,0.9894,0.000974478812829,0.121870662925,17,60388155
1834,0.135,1.0,1.0,1.6135,0.00151843376841,0.171457875689,26,72812781
1835,0.14,1.0,1.0,2.1351,0.00198347352503,0.223665964269,35,54842958
1836,0.145,1.0,1.0,2.4106,0.00221368481026,0.228302117985,37,26326220
1837,0.15,1.0,1.0,1.8671,0.00174075297077,0.193371775229,29,29387394
1838,0.1,1.0,1.0,0.9892,0.000919814095347,0.112211988853,14,56831434
1839,0.105,1.0,1.0,1.2161,0.00116566659128,0.139276095303,24,91212622
1840,0.11,1.0,1.0,1.4836,0.00136719699541,0.172433176188,27,13914385
1841,0.115,1.0,1.0,1.1006,0.00107473030166,0.127440098632,23,41523047
1842,0.12,1.0,1.0,1.1735,0.00110322439623,0.143260210592,18,30062513
1843,0.125,1.0,1.0,1.3644,0.00131230507795,0.157920929327,24,55138293
1844,0.13,1.0,1.0,1.2196,0.00119764951246,0.147470567385,19,15619371
1845,0.135,1.0,1.0,1.5443,0.0014618911325,0.179235164542,28,69372465
1846,0.14,1.0,1.0,2.1331,0.00198117176806,0.218156009019,37,50755774
1847,0.145,1.0,1.0,2.2645,0.00201404398615,0.238335562525,37,22724012
1848,0.15,1.0,1.0,2.669,0.00244307837662,0.251110265683,41,76603091
1849,0.1,1.0,1.0,1.0216,0.000995674761471,0.120988920087,18,85910540
1850,0.105,1.0,1.0,0.9427,0.000914861940015,0.120959972342,12,43813896
1851,0.11,1.0,1.0,0.9728,0.00096000637512,0.116495170496,14,27974576
1852,0.115,1.0,1.0,1.2177,0.00117169442794,0.142644924259,23,2135856
1853,0.12,1.0,1.0,1.5951,0.00148686423056,0.179502344269,26,47733201
1854,0.125,1.0,1.0,1.5279,0.00145449205349,0.177477039294,24,69657971
1855,0.13,1.0,1.0,1.8945,0.0017581860454,0.201804973821,27,58807244
1856,0.135,1.0,1.0,2.8008,0.002351940824,0.260681861115,41,42537411
1857,0.14,1.0,1.0,1.5238,0.00143729522663,0.16904515741,23,65949462
1858,0.145,1.0,1.0,1.6882,0.00156532442638,0.193439120614,27,54994652
1859,0.15,1.0,1.0,1.459,0.00141366944456,0.16777182508,27,39257140
1860,0.1,1.0,1.0,1.1495,0.00108148397188,0.138003172386,19,39762563
1861,0.105,1.0,1.0,1.2283,0.00118549129757,0.133256269153,26,94132545
1862,0.11,1.0,1.0,2.2675,0.00201975957363,0.236901353285,37,4270866
1863,0.115,1.0,1.0,1.1267,0.00106185027444,0.134290851286,15,27951300
1864,0.12,1.0,1.0,1.5844,0.00149486729961,0.182625218067,21,57550365
1865,0.125,1.0,1.0,2.0822,0.00188060903536,0.220172222423,30,23908433
1866,0.13,1.0,1.0,2.0558,0.00185467244853,0.226931281208,36,4397432
1867,0.135,1.0,1.0,1.3288,0.00127149754867,0.152356788263,19,61622210
1868,0.14,1.0,1.0,2.1161,0.00197721889052,0.227185016325,33,32251560
1869,0.145,1.0,1.0,2.1747,0.00202212104599,0.231192972656,34,58840854
1870,0.15,1.0,1.0,2.0861,0.0019164971824,0.213367325179,32,25852015
1871,0.1,1.0,1.0,0.8519,0.000828025303141,0.1085848093,12,21090948
1872,0.105,1.0,1.0,1.1735,0.00111139193395,0.143101295698,21,92251949
1873,0.11,1.0,1.0,1.1435,0.00106068451737,0.133724666177,19,94720533
1874,0.115,1.0,1.0,1.3037,0.00125885075328,0.159645578931,22,31336612
1875,0.12,1.0,1.0,1.3534,0.00126614568222,0.152791076892,24,63209301
1876,0.125,1.0,1.0,1.345,0.00128977005685,0.149091913218,17,34802899
1877,0.13,1.0,1.0,1.612,0.00153689326419,0.183439073151,24,33812218
1878,0.135,1.0,1.0,1.9595,0.00182378652124,0.212486446849,36,95941907
1879,0.14,1.0,1.0,1.9951,0.00181103879277,0.210431332352,33,92321538
1880,0.145,1.0,1.0,1.3648,0.00131532000159,0.162100674802,21,50569189
1881,0.15,1.0,1.0,1.9404,0.0018085912659,0.201318023644,30,36740671
1882,0.1,1.0,1.0,0.8688,0.000847612756345,0.107470207943,12,72565948
1883,0.105,1.0,1.0,1.2112,0.00113789591754,0.146240986285,18,22223669
1884,0.11,1.0,1.0,1.1942,0.0011228062197,0.147053862645,23,69317284
1885,0.115,1.0,1.0,1.2273,0.00112278169015,0.139753314449,21,35562547
1886,0.12,1.0,1.0,1.5125,0.00142837611942,0.173393657381,31,78792633
1887,0.125,1.0,1.0,1.2436,0.001196622086,0.150115879256,22,25962957
1888,0.13,1.0,1.0,1.3235,0.00127326890427,0.157860735779,17,645277
1889,0.135,1.0,1.0,1.3655,0.00130665925896,0.160945189819,19,85958064
1890,0.14,1.0,1.0,1.4912,0.00145552350119,0.163416992869,21,63297839
1891,0.145,1.0,1.0,3.1656,0.00280467257459,0.306203307203,56,86003015
1892,0.15,1.0,1.0,1.5186,0.00145041150162,0.173692071611,30,41964528
1893,0.1,1.0,1.0,1.2213,0.00115144145975,0.137731192053,20,17654916
1894,0.105,1.0,1.0,1.5096,0.00140190631636,0.169903808501,27,93140345
1895,0.11,1.0,1.0,1.5625,0.00142610411961,0.177160226018,29,12015731
1896,0.115,1.0,1.0,1.5295,0.00144040565468,0.16427741014,23,35045325
1897,0.12,1.0,1.0,1.8039,0.00167080855193,0.202543661584,29,50217795
1898,0.125,1.0,1.0,2.0072,0.00181225039196,0.225965847929,37,47894940
1899,0.13,1.0,1.0,1.8208,0.00168575469155,0.204359704348,33,796362
1900,0.135,1.0,1.0,1.4542,0.00139634494338,0.174295657627,19,31396097
1901,0.14,1.0,1.0,3.8404,0.00290625046897,0.336075775776,56,6915611
1902,0.145,1.0,1.0,2.0234,0.00187954803155,0.221297875038,32,74123849
1903,0.15,1.0,1.0,1.5053,0.00143508012735,0.172871436203,25,12686459
1904,0.1,1.0,1.0,0.7514,0.00073498992697,0.096846944976,14,31869644
1905,0.105,1.0,1.0,0.8388,0.000828091653578,0.10820827198,10,781240
1906,0.11,1.0,1.0,0.9376,0.000910573289052,0.118013075021,18,84921172
1907,0.115,1.0,1.0,0.9768,0.000948592089363,0.116468262698,20,94891668
1908,0.12,1.0,1.0,1.3034,0.00126066232127,0.159131052499,23,59292023
1909,0.125,1.0,1.0,1.6168,0.00153582964658,0.179981298625,30,73182746
1910,0.13,1.0,1.0,1.7695,0.00165733338139,0.192545121559,30,60348326
1911,0.135,1.0,1.0,1.9421,0.00181250292574,0.210754393562,32,65367164
1912,0.14,1.0,1.0,1.9593,0.00180791750737,0.213009490857,30,59670839
1913,0.145,1.0,1.0,1.8154,0.00171470137652,0.189442201856,31,52448206
1914,0.15,1.0,1.0,1.4056,0.00136561162209,0.146491309282,16,75335110
1915,0.1,1.0,1.0,1.6147,0.0014582860921,0.183214574111,32,65457692
1916,0.105,1.0,1.0,2.305,0.00207590370479,0.230661654667,46,21940098
1917,0.11,1.0,1.0,0.8789,0.000854987707931,0.112052687357,14,14859962
1918,0.115,1.0,1.0,1.9747,0.00178033703821,0.20935597779,25,91277752
1919,0.12,1.0,1.0,1.1048,0.00105610191386,0.135202324648,15,87269311
1920,0.125,1.0,1.0,1.6296,0.00150400476008,0.192364346997,20,55693582
1921,0.13,1.0,1.0,1.5893,0.00149928261959,0.183596607096,22,89924169
1922,0.135,1.0,1.0,1.498,0.00142310628624,0.163512735753,26,30169477
1923,0.14,1.0,1.0,5.1397,0.00422839109441,0.442729040719,84,44164452
1924,0.145,1.0,1.0,2.2046,0.002040808546,0.230111981456,34,78414501
1925,0.15,1.0,1.0,1.7875,0.00168845032884,0.186060413716,27,55849195
1926,0.1,1.0,1.0,0.8086,0.000800085737372,0.105443040486,14,11826268
1927,0.105,1.0,1.0,1.4949,0.00132130139294,0.167704498011,25,16574942
1928,0.11,1.0,1.0,1.6165,0.00150805213673,0.181953770151,27,84316794
1929,0.115,1.0,1.0,1.4423,0.00134491330173,0.170582469749,23,70734883
1930,0.12,1.0,1.0,1.5921,0.00147430911941,0.17891876814,25,50966610
1931,0.125,1.0,1.0,1.8842,0.0017341088793,0.212582729903,36,59694517
1932,0.13,1.0,1.0,1.3007,0.00123315383228,0.157092744993,17,84896644
1933,0.135,1.0,1.0,1.4627,0.00139278614722,0.158261449083,26,34329342
1934,0.14,1.0,1.0,1.4496,0.00139712707429,0.170213247149,24,80570496
1935,0.145,1.0,1.0,2.7701,0.00242063865888,0.26555702214,45,74822187
1936,0.15,1.0,1.0,0.9581,0.000950840967048,0.106734591967,12,53282280
1937,0.1,1.0,1.0,0.7077,0.000697608492976,0.0951759618698,10,69297077
1938,0.105,1.0,1.0,1.1863,0.001132443118,0.136310800738,19,15634852
1939,0.11,1.0,1.0,1.0078,0.000955136655179,0.12607539163,13,95381070
1940,0.115,1.0,1.0,0.7762,0.000774898709422,0.10180273421,13,81644767
1941,0.12,1.0,1.0,1.6977,0.00154947169852,0.17729794784,33,71453162
1942,0.125,1.0,1.0,1.1524,0.00112633485657,0.136427021004,21,47223771
1943,0.13,1.0,1.0,2.2575,0.0020120114511,0.229939565877,40,92642805
1944,0.135,1.0,1.0,1.9689,0.00180004512857,0.20503702399,27,52559230
1945,0.14,1.0,1.0,1.6758,0.00159666093345,0.18396353206,23,48556831
1946,0.145,1.0,1.0,2.2449,0.00205988851889,0.242455814528,35,71608845
1947,0.15,1.0,1.0,1.1815,0.00118000331219,0.126064870198,13,2589567
1948,0.1,1.0,1.0,1.4539,0.00133139429969,0.16311185584,29,38420536
1949,0.105,1.0,1.0,1.4,0.00128937195423,0.164582348693,24,16855011
1950,0.11,1.0,1.0,1.2491,0.00118865400172,0.145391387998,22,32973213
1951,0.115,1.0,1.0,1.1153,0.00106777758013,0.133333114596,18,57882407
1952,0.12,1.0,1.0,1.4145,0.00134526918134,0.173103157798,22,78884486
1953,0.125,1.0,1.0,2.7926,0.00239798239744,0.268247474389,50,88075763
1954,0.13,1.0,1.0,0.9968,0.00100111147605,0.123874762373,12,97524757
1955,0.135,1.0,1.0,2.491,0.00221278103688,0.253553211728,46,91856132
1956,0.14,1.0,1.0,3.1026,0.00272587942022,0.294157868282,56,26623992
1957,0.145,1.0,1.0,3.089,0.00271276314523,0.305482861095,49,32544837
1958,0.15,1.0,1.0,1.762,0.00166779966015,0.195965088691,24,88886475
1959,0.1,1.0,1.0,1.1561,0.00107304097933,0.139742399679,18,71291667
1960,0.105,1.0,1.0,1.0961,0.00105074361343,0.134619227532,18,40547323
1961,0.11,1.0,1.0,1.4442,0.00132113772853,0.169146813494,27,72048301
1962,0.115,1.0,1.0,1.839,0.00168404365452,0.198224096159,27,63988192
1963,0.12,1.0,1.0,2.2825,0.00208392245668,0.235171487061,38,91811237
