seed,primary_length (m),k (10-8 m/s/MPa),_length (m),surface (m2),Jv (uL/s)
94984167,0.17000000000000004,32.76558,2.7169000000000003,0.0007647171217910396,0.016476435242856996
51840759,0.17000000000000004,32.76558,3.0733,0.0008404389358038401,0.01627271316134805
10203571,0.17000000000000004,32.76558,1.937,0.0005635632061280427,0.015543308600788477
45033690,0.17000000000000004,32.76558,2.4334000000000002,0.0006785786284857711,0.014490310329083133
58848959,0.17000000000000004,32.76558,4.2823,0.001123566089285061,0.0200563560268627
12927767,0.17000000000000004,32.76558,2.1799,0.0006294693149566235,0.014816487292019993
25593649,0.17000000000000004,32.76558,1.6745,0.0004877887453055402,0.014268045785737298
25163907,0.17000000000000004,32.76558,2.6477,0.0007330730025311254,0.014928033278438021
56208339,0.17000000000000004,32.76558,2.1758,0.0006169581546915257,0.011947826831964716
94805821,0.17000000000000004,32.76558,1.6727,0.00048722533207904567,0.011946469722896156
3674809,0.17000000000000004,32.76558,2.3646000000000003,0.0006547006833451425,0.013053501438414458
15714017,0.17000000000000004,32.76558,1.7979,0.0005283483400916491,0.013987514661469564
11283702,0.17000000000000004,32.76558,2.513,0.000691574385700859,0.01630146174501802
5020201,0.17000000000000004,32.76558,2.4957000000000003,0.0006929315034617332,0.016083323373645445
73362245,0.17000000000000004,32.76558,2.354,0.0006330643839433689,0.01587736287140027
67071425,0.17000000000000004,32.76558,1.2723,0.00038443782399300843,0.010431050680349451
22786631,0.17000000000000004,32.76558,2.007,0.0005642026647462994,0.013059196958628392
53093949,0.17000000000000004,32.76558,1.4589,0.00043234919169456306,0.012881264874651027
40449518,0.17000000000000004,32.76558,2.0945,0.0005832586547211427,0.014882228928098686
10396266,0.17000000000000004,32.76558,1.6608,0.0004954487021772507,0.011783123733846223
57494447,0.17000000000000004,32.76558,1.6900000000000002,0.0004918034493894223,0.010540026398380668
52186307,0.17000000000000004,32.76558,1.6258000000000001,0.00047148639899072367,0.013193611569944636
22022761,0.17000000000000004,32.76558,1.6414,0.00047555036324740393,0.01203497940416892
14777422,0.17000000000000004,32.76558,2.0043,0.0005649979086610758,0.01256394989901819
88596949,0.17000000000000004,32.76558,2.1007000000000002,0.000592066989371445,0.012695969344236752
96257707,0.17000000000000004,32.76558,2.1296,0.0005990277596653497,0.012816537005053315
99624490,0.17000000000000004,32.76558,0.8754000000000001,0.0002824046123030976,0.008284107234949423
36598544,0.17000000000000004,32.76558,1.725,0.0004964646932414127,0.012174718391714998
16482021,0.17000000000000004,32.76558,1.6741000000000001,0.0004769265693252311,0.012207666756632155
79617959,0.17000000000000004,32.76558,1.7342000000000002,0.0005043401633691571,0.012322665177060207
68978854,0.17000000000000004,32.76558,0.8330000000000001,0.0002734977573072053,0.007165957074071145
39841052,0.17000000000000004,32.76558,1.3261,0.000389208671729482,0.010793262956349955
90203832,0.18000000000000002,32.76558,3.0198,0.0008472481431017353,0.01505894059843649
53341943,0.18000000000000002,32.76558,4.8491,0.001282245332979408,0.021774981088594495
68430579,0.18000000000000002,32.76558,4.1731,0.0010997988915684937,0.019560251378723862
53568801,0.18000000000000002,32.76558,4.2802,0.0011513271874586588,0.01655927857066358
76975978,0.18000000000000002,32.76558,4.0636,0.0011097186588679094,0.019901763929091414
51408414,0.18000000000000002,32.76558,8.257,0.0020498973934601687,0.0248079453329442
16820307,0.18000000000000002,32.76558,2.8463000000000003,0.0008076583579678056,0.013279825943059358
25977010,0.18000000000000002,32.76558,3.5008000000000004,0.000947547088832959,0.017661675976724637
52216577,0.18000000000000002,32.76558,3.7613000000000003,0.0010089917653854112,0.015025242595466956
428841,0.18000000000000002,32.76558,4.5576,0.0011812570527049509,0.015632346041569663
99689588,0.18000000000000002,32.76558,3.1759,0.0008741408108182405,0.01742098955569543
352213,0.18000000000000002,32.76558,4.8939,0.0012781438078409517,0.01729177966470777
91654736,0.18000000000000002,32.76558,1.4619,0.0004491551353117582,0.009919000354748745
28366604,0.18000000000000002,32.76558,2.2132,0.0006433787604127119,0.013699406113462922
74096914,0.18000000000000002,32.76558,3.7794000000000003,0.0009962173710719193,0.02051185383578896
65429435,0.18000000000000002,32.76558,2.6726,0.0007404348473927409,0.013948940897639837
16831691,0.18000000000000002,32.76558,3.2058,0.0008620806890104603,0.017089148429879138
71125327,0.18000000000000002,32.76558,2.2801,0.0006607152624804555,0.01218704861937116
42868592,0.18000000000000002,32.76558,1.3894,0.0004325051969025674,0.009586102075838347
38957954,0.18000000000000002,32.76558,2.383,0.0006784230631007547,0.013407017392691862
34293666,0.18000000000000002,32.76558,2.8227,0.0007779141419979055,0.016606351893757726
36518658,0.18000000000000002,32.76558,1.3619,0.00040641577787897887,0.00964577830271587
3566965,0.18000000000000002,32.76558,2.9947000000000004,0.0008121579668778151,0.0154371530435964
55251325,0.18000000000000002,32.76558,2.4175,0.0006818691200647819,0.012719028507016701
81626940,0.18000000000000002,32.76558,1.4476,0.00044444771004776803,0.010025513852558296
6104441,0.18000000000000002,32.76558,2.205,0.0006286484293626039,0.012743661081340554
28328426,0.18000000000000002,32.76558,1.7362000000000002,0.0005086768178681834,0.011426228652400665
99251001,0.18000000000000002,32.76558,2.4386,0.0006824633208992797,0.012442160793703876
52562714,0.18000000000000002,32.76558,1.588,0.0004676113826826007,0.010324566577363824
23672738,0.18000000000000002,32.76558,1.3391,0.0004164648531318753,0.010413184776285033
46738369,0.18000000000000002,32.76558,1.7628000000000001,0.000520884104442265,0.008305321858418736
92071860,0.18000000000000002,32.76558,1.6932,0.0005000193424971115,0.01153240302040366
37081730,0.18000000000000002,32.76558,1.4117000000000002,0.0004252975099924696,0.010724079529190392
78088560,0.18000000000000002,32.76558,1.9714,0.0005464901580202047,0.013179790265280489
88168340,0.18000000000000002,32.76558,1.3932,0.00043611350456077436,0.01022934626725447
72528402,0.18000000000000002,32.76558,2.1342000000000003,0.0006040448203012918,0.012566708494793785
35745173,0.18000000000000002,32.76558,1.4755,0.0004256897441184437,0.010609670211689229
8038763,0.18000000000000002,32.76558,1.3846,0.0004233058596306191,0.010369838455856881
19402935,0.18000000000000002,32.76558,1.6246,0.00047425319335755534,0.010550606634488936
8616275,0.18000000000000002,32.76558,1.5145000000000002,0.00045202146161703137,0.010550196266634126
78810518,0.18000000000000002,32.76558,1.1791,0.00036829456164699223,0.009568347644598853
26909616,0.18000000000000002,32.76558,0.9217000000000001,0.0002986899374689172,0.008585527012999826
53682194,0.19000000000000003,32.76558,3.8828,0.0010873131970535624,0.014061916677669982
10908768,0.19000000000000003,32.76558,4.0429,0.0010951701946165433,0.018822645909508395
23111168,0.19000000000000003,32.76558,4.1041,0.0011289860717451075,0.01379110846081684
58169576,0.19000000000000003,32.76558,5.0635,0.0013299130827370892,0.02464553860121282
51246741,0.19000000000000003,32.76558,5.8593,0.0015033923254402794,0.017438552236558384
90756931,0.19000000000000003,32.76558,4.190300000000001,0.0011226105738793774,0.011562772403442506
50492898,0.19000000000000003,32.76558,3.5138000000000003,0.0009439328435646434,0.017327747240780983
66961023,0.19000000000000003,32.76558,3.3764000000000003,0.0009350623179461401,0.015346713208614917
23571336,0.19000000000000003,32.76558,2.7952000000000004,0.0008109143674258233,0.011507546061293185
42593623,0.19000000000000003,32.76558,4.238700000000001,0.0011333656089838895,0.013611592532908315
57860910,0.19000000000000003,32.76558,5.661300000000001,0.001454280241026352,0.02035022443425996
89749775,0.19000000000000003,32.76558,3.3775,0.0009341817923571922,0.013457389916715889
73086639,0.19000000000000003,32.76558,2.6778,0.000734626985054038,0.013270529160179
59692121,0.19000000000000003,32.76558,2.5857,0.0007274337683196893,0.015039375739119804
95273217,0.19000000000000003,32.76558,2.6881,0.000765804364176588,0.013052548626663317
36077580,0.19000000000000003,32.76558,3.3683,0.00090520326419838,0.014314498323032112
28251659,0.19000000000000003,32.76558,2.5164,0.0007109146772444818,0.012350062004564974
8737908,0.19000000000000003,32.76558,2.2564,0.0006486144130654927,0.010517273566733008
2930535,0.19000000000000003,32.76558,2.5695,0.0007342963261440391,0.013145207923092806
51511598,0.19000000000000003,32.76558,3.0816000000000003,0.0008308006991886355,0.0160878671949953
54405196,0.19000000000000003,32.76558,3.2288,0.0008775221258408743,0.012165747115482742
11094484,0.19000000000000003,32.76558,1.9989000000000001,0.0005879289589263671,0.011475690549507771
36450882,0.19000000000000003,32.76558,2.1189,0.0006148896672565534,0.009152170475601767
34210694,0.19000000000000003,32.76558,2.8127,0.0007791307803016772,0.011975557883892608
72547262,0.19000000000000003,32.76558,1.6363,0.0004929276369045952,0.01075125949187043
68530873,0.19000000000000003,32.76558,2.1393,0.0006113706436615483,0.0132756742502839
2413158,0.19000000000000003,32.76558,2.2292,0.0006413023561642479,0.011229047435649562
66481622,0.19000000000000003,32.76558,2.1830000000000003,0.0006126384773591972,0.01146271293666846
11134203,0.19000000000000003,32.76558,2.3507000000000002,0.000664575940559724,0.01220720092806727
68326665,0.19000000000000003,32.76558,1.5009000000000001,0.0004520355359521217,0.008179166280164804
93322846,0.19000000000000003,32.76558,1.3476000000000001,0.0004126243189447125,0.007295681707117768
48546140,0.19000000000000003,32.76558,2.1991,0.0006333098931260873,0.009916181880815368
73401472,0.19000000000000003,32.76558,1.6701000000000001,0.0004938204775367418,0.009782785651421691
21759121,0.19000000000000003,32.76558,1.5888,0.0004776569833340205,0.01117720198503414
51083861,0.19000000000000003,32.76558,1.7054,0.0005094174797522011,0.009978544900815053
88907989,0.19000000000000003,32.76558,1.9017000000000002,0.0005543670795637683,0.011434028032078507
29221630,0.19000000000000003,32.76558,1.5054,0.00045396591897404597,0.008713512626557564
17766855,0.19000000000000003,32.76558,1.6244,0.0004844240995735537,0.008955604273791318
67831876,0.19000000000000003,32.76558,1.4362000000000001,0.00043146941380467,0.010418834765183784
96268559,0.19000000000000003,32.76558,1.2273,0.00037150346606476905,0.0102345373652905
71780298,0.19000000000000003,32.76558,1.0693000000000001,0.0003417943479680349,0.008994177558478672
42134480,0.19000000000000003,32.76558,1.0,0.0003229892769984806,0.0068782731026123395
91211117,0.04,32.76558,2.0074,0.00048628160392913644,0.017951404897594135
88278314,0.04,32.76558,0.8144,0.00021987981849738025,0.008092969000979333
60848283,0.04,32.76558,0.9173,0.00024384797132942057,0.010361676836769865
49402861,0.04,32.76558,1.1399000000000001,0.00029655943499503755,0.011431593848498888
7432337,0.04,32.76558,1.4889000000000001,0.0003772294333662162,0.014268969020066188
79658760,0.04,32.76558,0.9177000000000001,0.0002476009807452375,0.010669515927041285
72558290,0.04,32.76558,0.47250000000000003,0.00013987821909588742,0.008060354222105912
94476796,0.04,32.76558,0.8181,0.00021961504506853911,0.01021296039264333
92781429,0.04,32.76558,0.3179,0.00010230194352555529,0.0061683117611692545
6451418,0.04,32.76558,1.6798000000000002,0.00041692635937591084,0.013639728842224618
77568927,0.04,32.76558,0.4597,0.00013849585549645434,0.007796592100719486
30643357,0.04,32.76558,1.0044,0.00026900144706961434,0.012094150023237474
40872031,0.04,32.76558,0.26880000000000004,8.400794684887677e-05,0.00519550654338199
2355791,0.04,32.76558,0.9194,0.00023896844333669442,0.010116993448093888
976187,0.04,32.76558,0.43560000000000004,0.00012700284142811273,0.007279027683512893
46722770,0.04,32.76558,0.3766,0.00011484173626606436,0.006490365639612095
70743215,0.04,32.76558,0.38970000000000005,0.00012180281443603602,0.007031142088631285
97884789,0.04,32.76558,0.3791,0.00011942601109803625,0.006777763847927406
57049803,0.04,32.76558,0.3945,0.00012340069129150572,0.006912800737528758
75774623,0.04,32.76558,0.6644,0.00018093965189241938,0.008054812823956557
24660702,0.04,32.76558,0.5936,0.00016813816448385874,0.007274627943104448
66638257,0.04,32.76558,0.9143,0.00022735566547321307,0.009601468688938861
1784898,0.04,32.76558,0.34950000000000003,0.00010799457224571251,0.006298790349990995
98392093,0.04,32.76558,0.4671,0.0001293211483109032,0.006361982247000964
2701921,0.04,32.76558,0.3563,0.00010536838928286995,0.005312285302260481
65197030,0.04,32.76558,0.23,7.527658121860814e-05,0.0050138503982445695
59363804,0.04,32.76558,0.2466,8.112622673959248e-05,0.005013354089954392
54915479,0.04,32.76558,0.19290000000000002,6.463946265281851e-05,0.0044061083635125765
4591562,0.04,32.76558,0.6726000000000001,0.00018325826665129078,0.009036891061144197
65327009,0.04,32.76558,0.505,0.00014152535612416435,0.007491126578966598
31160690,0.04,32.76558,0.19110000000000002,6.39744503199066e-05,0.004372917038095469
46083513,0.04,32.76558,0.4254,0.00012296658601863096,0.006682087140353666
2012273,0.04,32.76558,0.22,7.265039825576634e-05,0.004676971823878391
41942266,0.04,32.76558,0.497,0.00014035542701996696,0.007198629595403203
52801284,0.04,32.76558,0.3386,0.00010311473637689123,0.005669260936826144
21433710,0.04,32.76558,0.17800000000000002,6.007981790725133e-05,0.0040637590832229365
82829521,0.04,32.76558,0.2985,8.943888090099e-05,0.005031570732317079
46178304,0.04,32.76558,0.156,5.2724658354813704e-05,0.003723580534241399
37890964,0.04,32.76558,0.4193,0.00012084839858787396,0.006436259956412965
34078280,0.04,32.76558,0.1373,4.7549261449143004e-05,0.0031867733935309842
13071756,0.04,32.76558,0.23240000000000002,7.570145020907958e-05,0.004688994957982608
31077315,0.04,32.76558,0.1259,4.4039474136552465e-05,0.0028942827177632444
10650773,0.05,32.76558,0.8422000000000001,0.000239678009736565,0.009234735369650703
36447242,0.05,32.76558,1.7565000000000002,0.0004493145271566154,0.017250242243477393
41812302,0.05,32.76558,1.6825,0.00044244211729768207,0.014730305496627811
67132212,0.05,32.76558,1.7286000000000001,0.0004438937530151445,0.014265250138998233
12299230,0.05,32.76558,1.1876,0.00031221269056848914,0.011989157549975963
4702079,0.05,32.76558,2.1364,0.0005125390353278565,0.016469465336698092
20196404,0.05,32.76558,1.5195,0.0003968579848852706,0.013933752570791222
82073229,0.05,32.76558,0.4932,0.00015279845870673703,0.008062173655150386
23896932,0.05,32.76558,0.7554000000000001,0.00021399806589945307,0.008837550247439895
68482694,0.05,32.76558,0.5445,0.00016379887104699432,0.0084955354881225
38159712,0.05,32.76558,1.2647000000000002,0.0003365235094775789,0.012269435149834617
65288727,0.05,32.76558,0.6786,0.0001908427059187661,0.008508823989714948
28967889,0.05,32.76558,0.6411,0.00018108919170272512,0.007962324983308058
46118640,0.05,32.76558,0.4641,0.0001405142031126807,0.007245573684870643
23437818,0.05,32.76558,0.8343,0.00022599599673909536,0.010609658154604353
27609383,0.05,32.76558,0.7288,0.0002058547435820864,0.007923586189123467
39481962,0.05,32.76558,0.3226,0.00010488370436827527,0.005423750571454889
1000760,0.05,32.76558,0.33080000000000004,0.00010658625909096162,0.0055616976728512174
49160995,0.05,32.76558,0.5334,0.00016189619687227147,0.007886589295934878
63044572,0.05,32.76558,0.6036,0.00017649875934913845,0.0071564917126745
52502882,0.05,32.76558,0.24330000000000002,8.138352317792139e-05,0.004959556431522014
52280673,0.05,32.76558,0.4212,0.00012895037754592802,0.0066071459719213976
11689802,0.05,32.76558,0.5654,0.00015964870148791046,0.007104755114057489
28114628,0.05,32.76558,0.453,0.0001424907675466024,0.006951914399688114
88316283,0.05,32.76558,1.075,0.0002818970565940671,0.01111478318855768
83123316,0.05,32.76558,0.6108,0.00017269341099971334,0.008274482798186772
32815357,0.05,32.76558,0.6046,0.00017424818520396678,0.0075109560248039125
22144266,0.05,32.76558,0.7062,0.00019281003407030936,0.008991858512359924
89921575,0.05,32.76558,0.9787,0.00026556730930812054,0.009944693904798605
78627929,0.05,32.76558,0.26480000000000004,8.766111645017757e-05,0.004973458563440055
1900619,0.05,32.76558,0.29910000000000003,9.395410352643577e-05,0.004958781310781783
49834446,0.05,32.76558,0.4091,0.0001205607543645114,0.005823394004118858
9732210,0.05,32.76558,0.20570000000000002,6.992745423919386e-05,0.003779573982425355
17607191,0.05,32.76558,0.4621,0.00013508634782136332,0.006743988413204894
64993214,0.05,32.76558,0.8659,0.0002316295132518903,0.008475850835010134
60737913,0.05,32.76558,0.49350000000000005,0.00014814337237636699,0.006992056004126828
52669096,0.05,32.76558,0.22360000000000002,7.472724232720135e-05,0.004500839479482318
37350671,0.05,32.76558,0.1378,4.902266840367653e-05,0.0034201987991073113
37256126,0.05,32.76558,0.18760000000000002,6.431795206065003e-05,0.004299027218170587
20815096,0.05,32.76558,0.3337,0.0001026208151798937,0.005195636719197172
55815692,0.05,32.76558,0.36760000000000004,0.00010952955441625561,0.0058305700668540884
18067969,0.05,32.76558,0.23850000000000002,7.99334268408774e-05,0.004725831966744848
62566499,0.060000000000000005,32.76558,1.2219,0.0003413927895950363,0.010711157275214631
50037259,0.060000000000000005,32.76558,1.368,0.0003794093279598089,0.009995052521613798
53204058,0.060000000000000005,32.76558,1.4855,0.0003888300281333186,0.01313639337118541
17726950,0.060000000000000005,32.76558,0.767,0.00022628715954618362,0.008575952233387783
54579689,0.060000000000000005,32.76558,1.0179,0.0002905655275393425,0.008949040309037502
64805183,0.060000000000000005,32.76558,1.4408,0.00038281443740519636,0.014064983067009585
43257775,0.060000000000000005,32.76558,0.8914000000000001,0.00024479359071813493,0.009524692180703932
45652367,0.060000000000000005,32.76558,0.9137000000000001,0.00026301061837474246,0.010348436171118625
10052033,0.060000000000000005,32.76558,1.5614000000000001,0.00041086502705868966,0.012645443207000414
82827790,0.060000000000000005,32.76558,1.4444000000000001,0.00039335303562534326,0.012480876917476572
83127471,0.060000000000000005,32.76558,1.2187000000000001,0.00032065302533850816,0.010671797168611287
76703583,0.060000000000000005,32.76558,1.0942,0.00030303758754224574,0.011908842039899989
6055484,0.060000000000000005,32.76558,0.4208,0.00013580853714056216,0.006076822618086151
15119533,0.060000000000000005,32.76558,1.2407000000000001,0.00032556334093924695,0.010247802023213015
50846346,0.060000000000000005,32.76558,0.7156,0.0002032210836287298,0.009197674442080965
38417820,0.060000000000000005,32.76558,1.4741,0.0003866290220370468,0.012625911721320455
49050432,0.060000000000000005,32.76558,0.6723,0.000205998125870758,0.007206960336149157
2640399,0.060000000000000005,32.76558,0.7759,0.0002094989847770916,0.008562209114806409
51926367,0.060000000000000005,32.76558,0.4479,0.00014418892403956842,0.005515214010305935
4551114,0.060000000000000005,32.76558,0.5243,0.00016152234734649175,0.006897546563915121
3946798,0.060000000000000005,32.76558,1.7514,0.00044944436289779484,0.013155009993380233
99002392,0.060000000000000005,32.76558,0.5805,0.0001718792986794461,0.008139974299813167
71529006,0.060000000000000005,32.76558,0.5864,0.000174203763083835,0.007187428328231024
30918013,0.060000000000000005,32.76558,0.32130000000000003,0.00010669885377166643,0.005129672931635047
12692259,0.060000000000000005,32.76558,0.6728000000000001,0.00019500387105213918,0.008651385972047473
89844224,0.060000000000000005,32.76558,0.44570000000000004,0.0001363719503670668,0.00693434322120102
9538347,0.060000000000000005,32.76558,0.5606,0.00016696251768101816,0.006759881935491823
80845134,0.060000000000000005,32.76558,0.7006,0.00019967435118653208,0.00857439236002209
19534196,0.060000000000000005,32.76558,0.3265,0.00010706214754612737,0.0048676796485657235
7874253,0.060000000000000005,32.76558,0.2477,8.41684822334756e-05,0.00460169833845201
13995524,0.060000000000000005,32.76558,0.7546,0.00020791958048641456,0.008527976470569113
49759807,0.060000000000000005,32.76558,0.4113,0.00013162757997346348,0.006518011402023809
45893702,0.060000000000000005,32.76558,0.8057000000000001,0.0002263518135230223,0.008892101361176774
51316262,0.060000000000000005,32.76558,0.40790000000000004,0.00013075629066691685,0.006266484928742484
72264692,0.060000000000000005,32.76558,0.3106,0.00010278574879420794,0.00483392019147602
61457809,0.060000000000000005,32.76558,1.1717,0.00031169598654155414,0.010630197458428905
28135341,0.060000000000000005,32.76558,0.3326,0.00010807198108869716,0.005411193602910038
19350470,0.060000000000000005,32.76558,0.47900000000000004,0.00014298512856658312,0.006099377644952469
49157069,0.060000000000000005,32.76558,0.2049,7.100062228966005e-05,0.004025286680592319
92345741,0.060000000000000005,32.76558,0.4052,0.0001237828974537407,0.005410974535546463
66120630,0.060000000000000005,32.76558,0.3088,0.00010208379133168981,0.005175284584980778
96942434,0.060000000000000005,32.76558,0.2652,8.896519156068259e-05,0.0047963493837972
96649804,0.07,32.76558,2.3529,0.0005984612236957219,0.01912657093318995
42942381,0.07,32.76558,2.2789,0.000580237422765261,0.016294688297829003
50251409,0.07,32.76558,1.0819,0.000314609329922433,0.011445688367701493
58826771,0.07,32.76558,1.9684000000000001,0.0005088871412131221,0.015207631156714637
97578691,0.07,32.76558,2.1199,0.0005483399214914374,0.013974414269924846
97686934,0.07,32.76558,1.1956,0.00034321409652002954,0.010075258776936396
32104006,0.07,32.76558,1.0875000000000001,0.00030978491174803754,0.010305832051234093
97660079,0.07,32.76558,1.6695,0.0004248920811773453,0.011346598059056218
40285479,0.07,32.76558,1.5144,0.0004131204392565443,0.012157248281682374
39300324,0.07,32.76558,1.9448,0.0005117008207087266,0.014334889303848264
11581832,0.07,32.76558,0.998,0.0002820268043706147,0.007370123103560263
51376516,0.07,32.76558,2.8836,0.0007064573793043312,0.01763966343562879
18827155,0.07,32.76558,0.5945,0.00018320781895641943,0.007626033155400908
12391953,0.07,32.76558,0.8961,0.0002543672173387991,0.01080568754912283
53172105,0.07,32.76558,1.3156,0.00034827927378908174,0.012564478477046505
83888093,0.07,32.76558,0.9273,0.000253243161770557,0.009565973785504646
80881943,0.07,32.76558,1.8244,0.0004667798533726664,0.01341173399532751
32996418,0.07,32.76558,0.6846,0.0002018958970155768,0.007186476267654826
28534694,0.07,32.76558,0.6829000000000001,0.00020605530285706383,0.008407472944502363
61142413,0.07,32.76558,0.7285,0.00021704647891491546,0.008410083366002429
21169258,0.07,32.76558,0.4582,0.00014284218610084173,0.00610120521132307
17078239,0.07,32.76558,0.5702,0.0001735928489764109,0.006323041226030551
82260762,0.07,32.76558,0.9114000000000001,0.00025409012886676465,0.009428015986060906
55591060,0.07,32.76558,0.8615,0.00024230155376159048,0.0075747199126674335
68756809,0.07,32.76558,0.8935000000000001,0.0002511006521294608,0.009187513683852429
23467963,0.07,32.76558,0.4761,0.00014642278491184714,0.006590990192863127
15241524,0.07,32.76558,0.8993,0.0002517779795055762,0.00863135572385921
93234541,0.07,32.76558,0.7766000000000001,0.00021765545780129094,0.00881314898443909
24790004,0.07,32.76558,0.877,0.0002403431540163976,0.009510917796347449
16101498,0.07,32.76558,0.42010000000000003,0.00013446487796262802,0.006222683832390862
62230055,0.07,32.76558,0.5026,0.00015907957056276057,0.005741318349900987
4531567,0.07,32.76558,0.5706,0.00016822318226424266,0.005744004573147009
87328658,0.07,32.76558,0.5916,0.000178528102539643,0.006784952579752915
18959279,0.07,32.76558,0.558,0.0001635099073547337,0.005870741231805329
35635369,0.07,32.76558,0.3665,0.00011515489022177382,0.005953245875945976
24552736,0.07,32.76558,0.5396000000000001,0.00015894410508756335,0.007590065009833967
34334669,0.07,32.76558,0.7408,0.00021844115755755513,0.007544862518321776
47564230,0.07,32.76558,0.2577,8.830809604125769e-05,0.004529217576155031
27644049,0.07,32.76558,0.5417000000000001,0.00016394093386679323,0.005733618906636496
27038915,0.07,32.76558,0.34490000000000004,0.00011341846913028238,0.005573157907922954
93911617,0.07,32.76558,0.3432,0.00011290431607659587,0.0053931415309573265
80898209,0.07,32.76558,0.513,0.00015731236186327567,0.007042215196015619
78559515,0.08000000000000002,32.76558,3.14,0.0008057171553008082,0.016075052302365465
81327546,0.08000000000000002,32.76558,2.3513,0.000605511497964332,0.018369690601336936
51334773,0.08000000000000002,32.76558,2.8828,0.0007373896011026159,0.017649175557858634
77281968,0.08000000000000002,32.76558,1.2770000000000001,0.00036917904564267223,0.008416076152519087
65929462,0.08000000000000002,32.76558,1.6706,0.00045292441817750397,0.013769505889165092
44087428,0.08000000000000002,32.76558,1.351,0.00037656499280310266,0.011517490256070562
39405085,0.08000000000000002,32.76558,2.9687,0.0007357938793796924,0.017952957719320525
38227198,0.08000000000000002,32.76558,1.4520000000000002,0.00040105653497120883,0.011891404757295528
75567879,0.08000000000000002,32.76558,1.7405000000000002,0.00047416786770106877,0.011226775124709673
24929260,0.08000000000000002,32.76558,2.1746000000000003,0.0005621859444750386,0.012915135890957772
58912387,0.08000000000000002,32.76558,0.6952,0.0002204348750873408,0.008069244364874818
72864849,0.08000000000000002,32.76558,1.3378,0.0003779227263161337,0.010809910579368044
36304720,0.08000000000000002,32.76558,0.6862,0.00021196520412513283,0.0072072696981905215
69567406,0.08000000000000002,32.76558,1.0386,0.0002784947620156912,0.010289205309257097
11419659,0.08000000000000002,32.76558,2.1622,0.0005572488436553193,0.0160304966929081
16398353,0.08000000000000002,32.76558,0.6882,0.0002136061836318058,0.007509598305694861
33662695,0.08000000000000002,32.76558,0.9193,0.00026364220416182766,0.009843780160105302
83308928,0.08000000000000002,32.76558,1.8398,0.0004846944587541033,0.014800657781079841
71041278,0.08000000000000002,32.76558,0.9627,0.0002792576789420232,0.007979613327144938
44949508,0.08000000000000002,32.76558,1.0134,0.0002930289760027212,0.008874165732096127
55407645,0.08000000000000002,32.76558,1.1279000000000001,0.0003129605655491958,0.01182691749550494
68764218,0.08000000000000002,32.76558,1.0438,0.0002852772720592277,0.009945625828713181
43761651,0.08000000000000002,32.76558,1.0411000000000001,0.00029319830784676907,0.010098582251524501
78480460,0.08000000000000002,32.76558,1.5030000000000001,0.0004168598141602609,0.010188372815684004
88326076,0.08000000000000002,32.76558,0.5038,0.00016152586593025495,0.006596750280714498
4045713,0.08000000000000002,32.76558,1.0548,0.0002904723730340089,0.009443656197831678
50018584,0.08000000000000002,32.76558,0.6339,0.0001909680554656207,0.007685139614830726
79922997,0.08000000000000002,32.76558,0.7971,0.00023852567355120787,0.008279971647370944
636573,0.08000000000000002,32.76558,1.1475,0.00031912147378710277,0.009988321062206882
20882345,0.08000000000000002,32.76558,0.669,0.00020502567728077214,0.008092691164581861
25195867,0.08000000000000002,32.76558,0.729,0.0002159244905146189,0.007507581131626032
26336496,0.08000000000000002,32.76558,0.6531,0.0001977013053363487,0.008135494434433116
39205413,0.08000000000000002,32.76558,0.4272,0.0001368249680277124,0.006028347317504606
77143322,0.08000000000000002,32.76558,1.0359,0.00027633993733143633,0.009122986966299448
2518940,0.08000000000000002,32.76558,0.48660000000000003,0.00015843786884733155,0.006494224488402524
57640528,0.08000000000000002,32.76558,0.8633000000000001,0.00024407360051377372,0.009003238572203708
25171370,0.08000000000000002,32.76558,0.4932,0.00014981118108430716,0.006388429968627723
91770594,0.08000000000000002,32.76558,0.5736,0.00017220916590807313,0.007050068928214158
20103301,0.08000000000000002,32.76558,0.6084,0.0001832095782483185,0.006332921377728473
36007046,0.08000000000000002,32.76558,0.6016,0.00018355439945797063,0.006967178343623409
17920385,0.08000000000000002,32.76558,0.33740000000000003,0.00011333402311975392,0.004985858401745311
29000528,0.08000000000000002,32.76558,0.2642,9.189661166574713e-05,0.004352090937152597
20659190,0.09000000000000001,32.76558,2.9517,0.0007451963268999063,0.02192242705071163
33131442,0.09000000000000001,32.76558,2.5776000000000003,0.0006639308961896811,0.01870375458316129
56399384,0.09000000000000001,32.76558,3.8525,0.0009703488751269423,0.01961111770664006
43116856,0.09000000000000001,32.76558,1.2905,0.00037923603770904826,0.014379810316935575
46992800,0.09000000000000001,32.76558,1.4325,0.0004082992317898369,0.01190660675589725
89007947,0.09000000000000001,32.76558,2.4656000000000002,0.0006513535425673912,0.020022469530166707
92825179,0.09000000000000001,32.76558,1.6386,0.0004585972548639499,0.015673564834320246
24568929,0.09000000000000001,32.76558,2.3907000000000003,0.000632314177900871,0.01945094243259844
84850309,0.09000000000000001,32.76558,1.5718,0.0004422151686444032,0.01390649350742514
76796306,0.09000000000000001,32.76558,2.3266,0.0006120704020091821,0.014986194046151053
5785213,0.09000000000000001,32.76558,0.7735000000000001,0.00024408767484879987,0.00949213397097346
