seed,primary_length (m),k (10-8 m/s/MPa),ax,length (m),surface (m2),Jv (uL/s)
98879843,0.17,32.76558,2.0,1.9973,0.000570111730351,0.0206732037257
31001004,0.17,32.76558,0.05,1.9102,0.000543489685709,0.00185420022423
31001004,0.17,32.76558,0.25,1.9102,0.000543489685709,0.00599822157023
31001004,0.17,32.76558,0.5,1.9102,0.000543489685709,0.00948899064051
31001004,0.17,32.76558,0.75,1.9102,0.000543489685709,0.0122017912781
31001004,0.17,32.76558,1.0,1.9102,0.000543489685709,0.0144569606728
31001004,0.17,32.76558,1.25,1.9102,0.000543489685709,0.0163958527076
31001004,0.17,32.76558,1.5,1.9102,0.000543489685709,0.0180979435925
31001004,0.17,32.76558,1.75,1.9102,0.000543489685709,0.019614003354
31001004,0.17,32.76558,2.0,1.9102,0.000543489685709,0.0209791101507
32295620,0.18,32.76558,0.05,2.1511,0.000612823950706,0.00128438938784
32295620,0.18,32.76558,0.25,2.1511,0.000612823950706,0.00431650767196
32295620,0.18,32.76558,0.5,2.1511,0.000612823950706,0.00711596086285
32295620,0.18,32.76558,0.75,2.1511,0.000612823950706,0.00943523275834
32295620,0.18,32.76558,1.0,2.1511,0.000612823950706,0.0114567044761
32295620,0.18,32.76558,1.25,2.1511,0.000612823950706,0.0132628359659
32295620,0.18,32.76558,1.5,2.1511,0.000612823950706,0.0149009620629
32295620,0.18,32.76558,1.75,2.1511,0.000612823950706,0.0164019395313
32295620,0.18,32.76558,2.0,2.1511,0.000612823950706,0.0177875631159
81952580,0.18,32.76558,0.05,2.1369,0.000589937058667,0.0014622187612
81952580,0.18,32.76558,0.25,2.1369,0.000589937058667,0.00529691470292
81952580,0.18,32.76558,0.5,2.1369,0.000589937058667,0.00887820072898
81952580,0.18,32.76558,0.75,2.1369,0.000589937058667,0.0117800409906
81952580,0.18,32.76558,1.0,2.1369,0.000589937058667,0.014245508731
81952580,0.18,32.76558,1.25,2.1369,0.000589937058667,0.016395105261
81952580,0.18,32.76558,1.5,2.1369,0.000589937058667,0.0183009332781
81952580,0.18,32.76558,1.75,2.1369,0.000589937058667,0.0200109198083
81952580,0.18,32.76558,2.0,2.1369,0.000589937058667,0.0215591604384
89531419,0.18,32.76558,0.05,1.3472,0.000415315595707,0.00108969535768
89531419,0.18,32.76558,0.25,1.3472,0.000415315595707,0.00362939760005
89531419,0.18,32.76558,0.5,1.3472,0.000415315595707,0.00597474214348
89531419,0.18,32.76558,0.75,1.3472,0.000415315595707,0.00788841267533
89531419,0.18,32.76558,1.0,1.3472,0.000415315595707,0.0095261130287
89531419,0.18,32.76558,1.25,1.3472,0.000415315595707,0.0109630279448
89531419,0.18,32.76558,1.5,1.3472,0.000415315595707,0.0122441495788
89531419,0.18,32.76558,1.75,1.3472,0.000415315595707,0.0133995065975
89531419,0.18,32.76558,2.0,1.3472,0.000415315595707,0.0144505402946
13349963,0.18,32.76558,0.05,1.3417,0.000411488696032,0.00123391659493
13349963,0.18,32.76558,0.25,1.3417,0.000411488696032,0.00360570397644
13349963,0.18,32.76558,0.5,1.3417,0.000411488696032,0.00554451854808
13349963,0.18,32.76558,0.75,1.3417,0.000411488696032,0.00707429752538
13349963,0.18,32.76558,1.0,1.3417,0.000411488696032,0.0083827057591
13349963,0.18,32.76558,1.25,1.3417,0.000411488696032,0.00954309352926
13349963,0.18,32.76558,1.5,1.3417,0.000411488696032,0.0105930012967
13349963,0.18,32.76558,1.75,1.3417,0.000411488696032,0.0115549388744
13349963,0.18,32.76558,2.0,1.3417,0.000411488696032,0.0124438936596
75118961,0.18,32.76558,0.05,1.8647,0.000533817098919,0.00146596404724
75118961,0.18,32.76558,0.25,1.8647,0.000533817098919,0.00484391859362
75118961,0.18,32.76558,0.5,1.8647,0.000533817098919,0.00784719431866
75118961,0.18,32.76558,0.75,1.8647,0.000533817098919,0.0102678785529
75118961,0.18,32.76558,1.0,1.8647,0.000533817098919,0.0123324247182
75118961,0.18,32.76558,1.25,1.8647,0.000533817098919,0.0141425537008
75118961,0.18,32.76558,1.5,1.8647,0.000533817098919,0.0157567798622
75118961,0.18,32.76558,1.75,1.8647,0.000533817098919,0.0172133686433
75118961,0.18,32.76558,2.0,1.8647,0.000533817098919,0.0185393591668
88887001,0.18,32.76558,0.05,1.2794,0.000408009696328,0.00111210517633
88887001,0.18,32.76558,0.25,1.2794,0.000408009696328,0.00332931033416
88887001,0.18,32.76558,0.5,1.2794,0.000408009696328,0.00527965419796
88887001,0.18,32.76558,0.75,1.2794,0.000408009696328,0.0068608408703
88887001,0.18,32.76558,1.0,1.2794,0.000408009696328,0.00822009010905
88887001,0.18,32.76558,1.25,1.2794,0.000408009696328,0.00942296828955
88887001,0.18,32.76558,1.5,1.2794,0.000408009696328,0.0105065137241
88887001,0.18,32.76558,1.75,1.2794,0.000408009696328,0.0114944123698
88887001,0.18,32.76558,2.0,1.2794,0.000408009696328,0.0124030574258
99219189,0.18,32.76558,0.05,1.398,0.00042179423206,0.00147020062897
99219189,0.18,32.76558,0.25,1.398,0.00042179423206,0.00482153142822
99219189,0.18,32.76558,0.5,1.398,0.00042179423206,0.0076934992407
99219189,0.18,32.76558,0.75,1.398,0.00042179423206,0.00992028245844
99219189,0.18,32.76558,1.0,1.398,0.00042179423206,0.0117582285921
99219189,0.18,32.76558,1.25,1.398,0.00042179423206,0.0133265939647
99219189,0.18,32.76558,1.5,1.398,0.00042179423206,0.0146940815892
99219189,0.18,32.76558,1.75,1.398,0.00042179423206,0.0159049226589
99219189,0.18,32.76558,2.0,1.398,0.00042179423206,0.016989649105
49915448,0.19,32.76558,0.05,1.233,0.000384693800962,0.00111719188412
49915448,0.19,32.76558,0.25,1.233,0.000384693800962,0.00367479539761
49915448,0.19,32.76558,0.5,1.233,0.000384693800962,0.0059319798589
49915448,0.19,32.76558,0.75,1.233,0.000384693800962,0.00771478789699
49915448,0.19,32.76558,1.0,1.233,0.000384693800962,0.00920706656994
49915448,0.19,32.76558,1.25,1.233,0.000384693800962,0.0104962673029
49915448,0.19,32.76558,1.5,1.233,0.000384693800962,0.0116332282443
49915448,0.19,32.76558,1.75,1.233,0.000384693800962,0.0126507791032
49915448,0.19,32.76558,2.0,1.233,0.000384693800962,0.0135716019915
91825633,0.19,32.76558,0.05,1.9777,0.000578594156179,0.00127902411404
91825633,0.19,32.76558,0.25,1.9777,0.000578594156179,0.0043327364572
91825633,0.19,32.76558,0.5,1.9777,0.000578594156179,0.00710108691637
91825633,0.19,32.76558,0.75,1.9777,0.000578594156179,0.00933979154756
91825633,0.19,32.76558,1.0,1.9777,0.000578594156179,0.0112528378402
91825633,0.19,32.76558,1.25,1.9777,0.000578594156179,0.0129364286756
91825633,0.19,32.76558,1.5,1.9777,0.000578594156179,0.0144461330122
91825633,0.19,32.76558,1.75,1.9777,0.000578594156179,0.0158177459795
91825633,0.19,32.76558,2.0,1.9777,0.000578594156179,0.0170760225762
6961032,0.19,32.76558,0.05,1.5266,0.000462293966939,0.00153041403739
6961032,0.19,32.76558,0.25,1.5266,0.000462293966939,0.00497054692614
6961032,0.19,32.76558,0.5,1.5266,0.000462293966939,0.00789205314971
6961032,0.19,32.76558,0.75,1.5266,0.000462293966939,0.0101570135562
6961032,0.19,32.76558,1.0,1.5266,0.000462293966939,0.0120303260497
6961032,0.19,32.76558,1.25,1.5266,0.000462293966939,0.0136336953121
6961032,0.19,32.76558,1.5,1.5266,0.000462293966939,0.0150367519524
6961032,0.19,32.76558,1.75,1.5266,0.000462293966939,0.0162840516892
6961032,0.19,32.76558,2.0,1.5266,0.000462293966939,0.0174061732013
52545925,0.19,32.76558,0.05,1.9611,0.000558923337672,0.00111223675373
52545925,0.19,32.76558,0.25,1.9611,0.000558923337672,0.00365951272854
52545925,0.19,32.76558,0.5,1.9611,0.000558923337672,0.00610481924439
52545925,0.19,32.76558,0.75,1.9611,0.000558923337672,0.00817896841586
52545925,0.19,32.76558,1.0,1.9611,0.000558923337672,0.0100087434316
52545925,0.19,32.76558,1.25,1.9611,0.000558923337672,0.0116548543258
52545925,0.19,32.76558,1.5,1.9611,0.000558923337672,0.0131540672705
52545925,0.19,32.76558,1.75,1.9611,0.000558923337672,0.0145313767252
52545925,0.19,32.76558,2.0,1.9611,0.000558923337672,0.0158050091059
60914211,0.19,32.76558,0.05,2.054,0.000582208621359,0.00120732498201
60914211,0.19,32.76558,0.25,2.054,0.000582208621359,0.00413386828945
60914211,0.19,32.76558,0.5,2.054,0.000582208621359,0.00687684512995
60914211,0.19,32.76558,0.75,2.054,0.000582208621359,0.00915732328183
60914211,0.19,32.76558,1.0,2.054,0.000582208621359,0.0111456969586
60914211,0.19,32.76558,1.25,2.054,0.000582208621359,0.0129204594831
60914211,0.19,32.76558,1.5,2.054,0.000582208621359,0.0145273251407
60914211,0.19,32.76558,1.75,2.054,0.000582208621359,0.0159965172586
60914211,0.19,32.76558,2.0,2.054,0.000582208621359,0.017349655566
43939828,0.19,32.76558,0.05,2.051,0.000597697866946,0.00112313143204
43939828,0.19,32.76558,0.25,2.051,0.000597697866946,0.00387123465644
43939828,0.19,32.76558,0.5,2.051,0.000597697866946,0.00653463291134
43939828,0.19,32.76558,0.75,2.051,0.000597697866946,0.00877958577676
43939828,0.19,32.76558,1.0,2.051,0.000597697866946,0.0107460991775
43939828,0.19,32.76558,1.25,2.051,0.000597697866946,0.0125040867307
43939828,0.19,32.76558,1.5,2.051,0.000597697866946,0.0140966551491
43939828,0.19,32.76558,1.75,2.051,0.000597697866946,0.0155532915845
43939828,0.19,32.76558,2.0,2.051,0.000597697866946,0.0168954728013
53230783,0.19,32.76558,0.05,2.3509,0.000662305354469,0.00103154706149
53230783,0.19,32.76558,0.25,2.3509,0.000662305354469,0.00371122060528
53230783,0.19,32.76558,0.5,2.3509,0.000662305354469,0.00637033330673
53230783,0.19,32.76558,0.75,2.3509,0.000662305354469,0.00863714811618
53230783,0.19,32.76558,1.0,2.3509,0.000662305354469,0.0106427153479
53230783,0.19,32.76558,1.25,2.3509,0.000662305354469,0.0124521881118
53230783,0.19,32.76558,1.5,2.3509,0.000662305354469,0.0141052027137
53230783,0.19,32.76558,1.75,2.3509,0.000662305354469,0.015628641725
53230783,0.19,32.76558,2.0,2.3509,0.000662305354469,0.0170420274566
32707171,0.2,32.76558,0.05,2.3496,0.000661744008411,0.00104162820505
32707171,0.2,32.76558,0.25,2.3496,0.000661744008411,0.00354332931378
32707171,0.2,32.76558,0.5,2.3496,0.000661744008411,0.00588865555882
32707171,0.2,32.76558,0.75,2.3496,0.000661744008411,0.00786031022221
32707171,0.2,32.76558,1.0,2.3496,0.000661744008411,0.00960225662661
32707171,0.2,32.76558,1.25,2.3496,0.000661744008411,0.0111785501975
32707171,0.2,32.76558,1.5,2.3496,0.000661744008411,0.0126255505449
32707171,0.2,32.76558,1.75,2.3496,0.000661744008411,0.013966782281
32707171,0.2,32.76558,2.0,2.3496,0.000661744008411,0.0152187641762
42874050,0.2,32.76558,0.05,2.0203,0.000591625231179,0.0011231181941
42874050,0.2,32.76558,0.25,2.0203,0.000591625231179,0.00371048505394
42874050,0.2,32.76558,0.5,2.0203,0.000591625231179,0.00611706911138
42874050,0.2,32.76558,0.75,2.0203,0.000591625231179,0.00812759525121
42874050,0.2,32.76558,1.0,2.0203,0.000591625231179,0.0098904451681
42874050,0.2,32.76558,1.25,2.0203,0.000591625231179,0.0114727815276
42874050,0.2,32.76558,1.5,2.0203,0.000591625231179,0.0129136119944
42874050,0.2,32.76558,1.75,2.0203,0.000591625231179,0.0142386708815
42874050,0.2,32.76558,2.0,2.0203,0.000591625231179,0.0154662932399
82620952,0.2,32.76558,0.05,1.5298,0.000460259433838,0.0008667072631
82620952,0.2,32.76558,0.25,1.5298,0.000460259433838,0.00287295736273
82620952,0.2,32.76558,0.5,1.5298,0.000460259433838,0.00480771953353
82620952,0.2,32.76558,0.75,1.5298,0.000460259433838,0.00643967715651
82620952,0.2,32.76558,1.0,1.5298,0.000460259433838,0.00787458667723
82620952,0.2,32.76558,1.25,1.5298,0.000460259433838,0.00916313420981
82620952,0.2,32.76558,1.5,1.5298,0.000460259433838,0.0103357316254
82620952,0.2,32.76558,1.75,1.5298,0.000460259433838,0.0114128681157
82620952,0.2,32.76558,2.0,1.5298,0.000460259433838,0.012409353599
1405894,0.2,32.76558,0.05,1.7155,0.000505423007525,0.00127865767235
1405894,0.2,32.76558,0.25,1.7155,0.000505423007525,0.00395053280555
1405894,0.2,32.76558,0.5,1.7155,0.000505423007525,0.00624758504982
1405894,0.2,32.76558,0.75,1.7155,0.000505423007525,0.00809843916656
1405894,0.2,32.76558,1.0,1.7155,0.000505423007525,0.0096854918553
1405894,0.2,32.76558,1.25,1.7155,0.000505423007525,0.0110874995692
1405894,0.2,32.76558,1.5,1.7155,0.000505423007525,0.0123488170625
1405894,0.2,32.76558,1.75,1.7155,0.000505423007525,0.0134979127957
1405894,0.2,32.76558,2.0,1.7155,0.000505423007525,0.0145545444018
28741764,0.2,32.76558,0.05,2.6786,0.000740234552012,0.00134427444054
28741764,0.2,32.76558,0.25,2.6786,0.000740234552012,0.00491728744491
28741764,0.2,32.76558,0.5,2.6786,0.000740234552012,0.00830915793474
28741764,0.2,32.76558,0.75,2.6786,0.000740234552012,0.0111127268538
28741764,0.2,32.76558,1.0,2.6786,0.000740234552012,0.0135375025374
28741764,0.2,32.76558,1.25,2.6786,0.000740234552012,0.0156860165337
28741764,0.2,32.76558,1.5,2.6786,0.000740234552012,0.0176197174845
28741764,0.2,32.76558,1.75,2.6786,0.000740234552012,0.0193796321206
28741764,0.2,32.76558,2.0,2.6786,0.000740234552012,0.0209950603554
45655723,0.2,32.76558,0.05,3.1438,0.000843319468391,0.00134962723577
45655723,0.2,32.76558,0.25,3.1438,0.000843319468391,0.00514559479379
45655723,0.2,32.76558,0.5,3.1438,0.000843319468391,0.00889655886376
45655723,0.2,32.76558,0.75,3.1438,0.000843319468391,0.0120711738996
45655723,0.2,32.76558,1.0,3.1438,0.000843319468391,0.0148572570817
45655723,0.2,32.76558,1.25,3.1438,0.000843319468391,0.0173503990975
45655723,0.2,32.76558,1.5,3.1438,0.000843319468391,0.0196099059411
45655723,0.2,32.76558,1.75,3.1438,0.000843319468391,0.0216765785628
45655723,0.2,32.76558,2.0,3.1438,0.000843319468391,0.0235803283231
62224470,0.2,32.76558,0.05,1.9576,0.000569448917133,0.00132022662597
62224470,0.2,32.76558,0.25,1.9576,0.000569448917133,0.00468695344061
62224470,0.2,32.76558,0.5,1.9576,0.000569448917133,0.00775196661919
62224470,0.2,32.76558,0.75,1.9576,0.000569448917133,0.0102173623277
62224470,0.2,32.76558,1.0,1.9576,0.000569448917133,0.0123079603828
62224470,0.2,32.76558,1.25,1.9576,0.000569448917133,0.0141314078025
62224470,0.2,32.76558,1.5,1.9576,0.000569448917133,0.0157511406088
62224470,0.2,32.76558,1.75,1.9576,0.000569448917133,0.0172088468823
62224470,0.2,32.76558,2.0,1.9576,0.000569448917133,0.0185338481433
65599646,0.15,32.76558,0.05,1.5576,0.000458123565524,0.00187977134633
65599646,0.15,32.76558,0.25,1.5576,0.000458123565524,0.00624082674257
65599646,0.15,32.76558,0.5,1.5576,0.000458123565524,0.00997061517119
65599646,0.15,32.76558,0.75,1.5576,0.000458123565524,0.0128223505941
65599646,0.15,32.76558,1.0,1.5576,0.000458123565524,0.0151355232552
65599646,0.15,32.76558,1.25,1.5576,0.000458123565524,0.0170742442721
65599646,0.15,32.76558,1.5,1.5576,0.000458123565524,0.0187353109442
65599646,0.15,32.76558,1.75,1.5576,0.000458123565524,0.0201818005166
65599646,0.15,32.76558,2.0,1.5576,0.000458123565524,0.0214574540543
4299045,0.15,32.76558,0.05,1.2974,0.000384341062939,0.00172753975821
4299045,0.15,32.76558,0.25,1.2974,0.000384341062939,0.00554492089573
4299045,0.15,32.76558,0.5,1.2974,0.000384341062939,0.00877175054598
4299045,0.15,32.76558,0.75,1.2974,0.000384341062939,0.0112149342599
4299045,0.15,32.76558,1.0,1.2974,0.000384341062939,0.013183940337
4299045,0.15,32.76558,1.25,1.2974,0.000384341062939,0.0148270450968
4299045,0.15,32.76558,1.5,1.2974,0.000384341062939,0.0162304190991
4299045,0.15,32.76558,1.75,1.2974,0.000384341062939,0.0174495153733
4299045,0.15,32.76558,2.0,1.2974,0.000384341062939,0.0185224347343
23692335,0.15,32.76558,0.05,1.1147,0.000349566459697,0.001508420689
23692335,0.15,32.76558,0.25,1.1147,0.000349566459697,0.00468014681441
23692335,0.15,32.76558,0.5,1.1147,0.000349566459697,0.00728408545077
23692335,0.15,32.76558,0.75,1.1147,0.000349566459697,0.00926115419675
23692335,0.15,32.76558,1.0,1.1147,0.000349566459697,0.0108760469467
23692335,0.15,32.76558,1.25,1.1147,0.000349566459697,0.012245116942
23692335,0.15,32.76558,1.5,1.1147,0.000349566459697,0.0134328844656
23692335,0.15,32.76558,1.75,1.1147,0.000349566459697,0.0144799401038
23692335,0.15,32.76558,2.0,1.1147,0.000349566459697,0.0154139462325
91192381,0.15,32.76558,0.05,1.5059,0.000439864974596,0.00196080177679
91192381,0.15,32.76558,0.25,1.5059,0.000439864974596,0.00621208203121
91192381,0.15,32.76558,0.5,1.5059,0.000439864974596,0.00969958082557
91192381,0.15,32.76558,0.75,1.5059,0.000439864974596,0.0123280898376
91192381,0.15,32.76558,1.0,1.5059,0.000439864974596,0.014456132297
91192381,0.15,32.76558,1.25,1.5059,0.000439864974596,0.0162449440047
91192381,0.15,32.76558,1.5,1.5059,0.000439864974596,0.0177848443598
91192381,0.15,32.76558,1.75,1.5059,0.000439864974596,0.0191328332886
91192381,0.15,32.76558,2.0,1.5059,0.000439864974596,0.020327727731
73789941,0.15,32.76558,0.05,1.8516,0.000509387703737,0.00205007560424
73789941,0.15,32.76558,0.25,1.8516,0.000509387703737,0.00691165299983
73789941,0.15,32.76558,0.5,1.8516,0.000509387703737,0.0110584187317
73789941,0.15,32.76558,0.75,1.8516,0.000509387703737,0.0142302295823
73789941,0.15,32.76558,1.0,1.8516,0.000509387703737,0.016811904289
73789941,0.15,32.76558,1.25,1.8516,0.000509387703737,0.0189842769784
73789941,0.15,32.76558,1.5,1.8516,0.000509387703737,0.0208521022028
73789941,0.15,32.76558,1.75,1.8516,0.000509387703737,0.0224832049911
73789941,0.15,32.76558,2.0,1.8516,0.000509387703737,0.0239246586288
55109244,0.15,32.76558,0.05,1.6438,0.000467568895784,0.00178856359557
55109244,0.15,32.76558,0.25,1.6438,0.000467568895784,0.00607425846578
55109244,0.15,32.76558,0.5,1.6438,0.000467568895784,0.00982157000652
55109244,0.15,32.76558,0.75,1.6438,0.000467568895784,0.0127297067677
55109244,0.15,32.76558,1.0,1.6438,0.000467568895784,0.0151167695462
55109244,0.15,32.76558,1.25,1.6438,0.000467568895784,0.0171358494336
55109244,0.15,32.76558,1.5,1.6438,0.000467568895784,0.0188776199792
55109244,0.15,32.76558,1.75,1.6438,0.000467568895784,0.0204018649946
55109244,0.15,32.76558,2.0,1.6438,0.000467568895784,0.0217506767384
71324802,0.15,32.76558,0.05,1.3785,0.000415858337254,0.00155922430743
71324802,0.15,32.76558,0.25,1.3785,0.000415858337254,0.00510775863577
71324802,0.15,32.76558,0.5,1.3785,0.000415858337254,0.00823975168348
71324802,0.15,32.76558,0.75,1.3785,0.000415858337254,0.0106901679074
71324802,0.15,32.76558,1.0,1.3785,0.000415858337254,0.0127113258637
71324802,0.15,32.76558,1.25,1.3785,0.000415858337254,0.0144281451682
71324802,0.15,32.76558,1.5,1.3785,0.000415858337254,0.0159155385134
71324802,0.15,32.76558,1.75,1.3785,0.000415858337254,0.0172229980676
71324802,0.15,32.76558,2.0,1.3785,0.000415858337254,0.0183852892816
89951996,0.16,32.76558,0.05,2.025,0.000573265700879,0.00179413639162
89951996,0.16,32.76558,0.25,2.025,0.000573265700879,0.00630062899056
89951996,0.16,32.76558,0.5,2.025,0.000573265700879,0.0103554065165
89951996,0.16,32.76558,0.75,2.025,0.000573265700879,0.0135707649181
89951996,0.16,32.76558,1.0,2.025,0.000573265700879,0.0162546465709
89951996,0.16,32.76558,1.25,2.025,0.000573265700879,0.0185574975304
89951996,0.16,32.76558,1.5,2.025,0.000573265700879,0.0205694820726
89951996,0.16,32.76558,1.75,2.025,0.000573265700879,0.022350609098
89951996,0.16,32.76558,2.0,2.025,0.000573265700879,0.0239434838288
75280360,0.16,32.76558,0.05,1.5779,0.000458908209705,0.0015154470882
75280360,0.16,32.76558,0.25,1.5779,0.000458908209705,0.00509644207686
75280360,0.16,32.76558,0.5,1.5779,0.000458908209705,0.00827735447628
75280360,0.16,32.76558,0.75,1.5779,0.000458908209705,0.010787056218
75280360,0.16,32.76558,1.0,1.5779,0.000458908209705,0.0128782799741
75280360,0.16,32.76558,1.25,1.5779,0.000458908209705,0.0146725147449
75280360,0.16,32.76558,1.5,1.5779,0.000458908209705,0.0162414773656
75280360,0.16,32.76558,1.75,1.5779,0.000458908209705,0.0176323202726
75280360,0.16,32.76558,2.0,1.5779,0.000458908209705,0.0188782124184
63004651,0.16,32.76558,0.05,1.3544,0.000407425171599,0.00107826169352
63004651,0.16,32.76558,0.25,1.3544,0.000407425171599,0.00328476434836
63004651,0.16,32.76558,0.5,1.3544,0.000407425171599,0.00530519234051
63004651,0.16,32.76558,0.75,1.3544,0.000407425171599,0.00698509469958
63004651,0.16,32.76558,1.0,1.3544,0.000407425171599,0.0084520126291
63004651,0.16,32.76558,1.25,1.3544,0.000407425171599,0.00976215953264
63004651,0.16,32.76558,1.5,1.3544,0.000407425171599,0.0109480379058
63004651,0.16,32.76558,1.75,1.3544,0.000407425171599,0.0120312595571
63004651,0.16,32.76558,2.0,1.3544,0.000407425171599,0.0130274356754
65216665,0.16,32.76558,0.05,1.8789,0.000528610122724,0.00181373972304
65216665,0.16,32.76558,0.25,1.8789,0.000528610122724,0.00598348774882
65216665,0.16,32.76558,0.5,1.8789,0.000528610122724,0.00954919957175
65216665,0.16,32.76558,0.75,1.8789,0.000528610122724,0.0123291073934
65216665,0.16,32.76558,1.0,1.8789,0.000528610122724,0.0146414770078
65216665,0.16,32.76558,1.25,1.8789,0.000528610122724,0.0166286329301
65216665,0.16,32.76558,1.5,1.8789,0.000528610122724,0.0183710516529
65216665,0.16,32.76558,1.75,1.8789,0.000528610122724,0.0199204050648
65216665,0.16,32.76558,2.0,1.8789,0.000528610122724,0.0213125888286
20317946,0.16,32.76558,0.05,1.6362,0.000474631441113,0.00151959971925
20317946,0.16,32.76558,0.25,1.6362,0.000474631441113,0.0047641358817
20317946,0.16,32.76558,0.5,1.6362,0.000474631441113,0.00753085218562
20317946,0.16,32.76558,0.75,1.6362,0.000474631441113,0.00973345872538
20317946,0.16,32.76558,1.0,1.6362,0.000474631441113,0.0116028786992
20317946,0.16,32.76558,1.25,1.6362,0.000474631441113,0.0132377709084
20317946,0.16,32.76558,1.5,1.6362,0.000474631441113,0.0146933468786
20317946,0.16,32.76558,1.75,1.6362,0.000474631441113,0.0160051273504
20317946,0.16,32.76558,2.0,1.6362,0.000474631441113,0.0171979682594
95424449,0.16,32.76558,0.05,2.005,0.000568770710111,0.00153295177977
95424449,0.16,32.76558,0.25,2.005,0.000568770710111,0.00511706384002
95424449,0.16,32.76558,0.5,2.005,0.000568770710111,0.00836598684488
95424449,0.16,32.76558,0.75,2.005,0.000568770710111,0.0109941960598
95424449,0.16,32.76558,1.0,2.005,0.000568770710111,0.013237761511
95424449,0.16,32.76558,1.25,2.005,0.000568770710111,0.0152052561867
95424449,0.16,32.76558,1.5,2.005,0.000568770710111,0.0169595456088
95424449,0.16,32.76558,1.75,2.005,0.000568770710111,0.0185418792603
95424449,0.16,32.76558,2.0,2.005,0.000568770710111,0.0199814939449
46566922,0.16,32.76558,0.05,1.2744,0.000387708787432,0.0015774226042
46566922,0.16,32.76558,0.25,1.2744,0.000387708787432,0.0049499673895
46566922,0.16,32.76558,0.5,1.2744,0.000387708787432,0.00779419314592
46566922,0.16,32.76558,0.75,1.2744,0.000387708787432,0.00999165583361
46566922,0.16,32.76558,1.0,1.2744,0.000387708787432,0.0117994830206
46566922,0.16,32.76558,1.25,1.2744,0.000387708787432,0.0133360190228
46566922,0.16,32.76558,1.5,1.2744,0.000387708787432,0.0146696676335
46566922,0.16,32.76558,1.75,1.2744,0.000387708787432,0.0158447398899
46566922,0.16,32.76558,2.0,1.2744,0.000387708787432,0.0168920176316
10570609,0.17,32.76558,0.05,2.8171,0.000769545850231,0.00168176833829
10570609,0.17,32.76558,0.25,2.8171,0.000769545850231,0.00594128511982
10570609,0.17,32.76558,0.5,2.8171,0.000769545850231,0.0099969045416
10570609,0.17,32.76558,0.75,2.8171,0.000769545850231,0.0133634770273
10570609,0.17,32.76558,1.0,2.8171,0.000769545850231,0.016279171825
10570609,0.17,32.76558,1.25,2.8171,0.000769545850231,0.0188609912723
10570609,0.17,32.76558,1.5,2.8171,0.000769545850231,0.021179734789
10570609,0.17,32.76558,1.75,2.8171,0.000769545850231,0.0232832620167
10570609,0.17,32.76558,2.0,2.8171,0.000769545850231,0.0252062283387
67911005,0.17,32.76558,0.05,1.3614,0.000407879508728,0.00152361697947
67911005,0.17,32.76558,0.25,1.3614,0.000407879508728,0.00494149079472
67911005,0.17,32.76558,0.5,1.3614,0.000407879508728,0.00781943654161
67911005,0.17,32.76558,0.75,1.3614,0.000407879508728,0.0100337041617
67911005,0.17,32.76558,1.0,1.3614,0.000407879508728,0.0118555213425
67911005,0.17,32.76558,1.25,1.3614,0.000407879508728,0.0134075629475
67911005,0.17,32.76558,1.5,1.3614,0.000407879508728,0.0147591985407
67911005,0.17,32.76558,1.75,1.3614,0.000407879508728,0.0159546291235
67911005,0.17,32.76558,2.0,1.3614,0.000407879508728,0.0170242212482
21473409,0.17,32.76558,0.05,1.9671,0.000552138232673,0.00175350799601
21473409,0.17,32.76558,0.25,1.9671,0.000552138232673,0.00593301147211
21473409,0.17,32.76558,0.5,1.9671,0.000552138232673,0.00963913084779
21473409,0.17,32.76558,0.75,1.9671,0.000552138232673,0.0125716913831
21473409,0.17,32.76558,1.0,1.9671,0.000552138232673,0.0150235842462
21473409,0.17,32.76558,1.25,1.9671,0.000552138232673,0.0171337791504
21473409,0.17,32.76558,1.5,1.9671,0.000552138232673,0.0189840504225
21473409,0.17,32.76558,1.75,1.9671,0.000552138232673,0.0206282235569
21473409,0.17,32.76558,2.0,1.9671,0.000552138232673,0.022104257387
31016445,0.17,32.76558,0.05,1.9489,0.000556055647916,0.00156923701491
31016445,0.17,32.76558,0.25,1.9489,0.000556055647916,0.00543634888177
31016445,0.17,32.76558,0.5,1.9489,0.000556055647916,0.0089422402728
31016445,0.17,32.76558,0.75,1.9489,0.000556055647916,0.0117448701704
31016445,0.17,32.76558,1.0,1.9489,0.000556055647916,0.0141058448493
31016445,0.17,32.76558,1.25,1.9489,0.000556055647916,0.0161511227879
31016445,0.17,32.76558,1.5,1.9489,0.000556055647916,0.0179551015519
31016445,0.17,32.76558,1.75,1.9489,0.000556055647916,0.0195668227263
31016445,0.17,32.76558,2.0,1.9489,0.000556055647916,0.0210209223967
34168795,0.17,32.76558,0.05,0.9049,0.000299310087859,0.0013752409594
34168795,0.17,32.76558,0.25,0.9049,0.000299310087859,0.00406159185433
34168795,0.17,32.76558,0.5,0.9049,0.000299310087859,0.0061952897627
34168795,0.17,32.76558,0.75,0.9049,0.000299310087859,0.00780163663754
34168795,0.17,32.76558,1.0,0.9049,0.000299310087859,0.00911183472168
34168795,0.17,32.76558,1.25,0.9049,0.000299310087859,0.0102240377973
34168795,0.17,32.76558,1.5,0.9049,0.000299310087859,0.0111915061233
34168795,0.17,32.76558,1.75,0.9049,0.000299310087859,0.0120472050358
