,ax,1 mm,20 mm,40 mm,65 mm,100 mm,120 mm,125 mm,130 mm,135 mm,140 mm,145 mm,150 mm,155 mm,base
1938,0.5,0.188721829196,0.201179034052,0.220079077014,0.278255180941,0.401507063879,0.466936759511,0.488835737226,0.521216911189,0.553853925514,0.564880051858,0.576737011598,0.614424793358,0.641831704344,0.658212900542
1939,0.25,0.0190721163854,0.0229999004946,0.0296133184453,0.053885739205,0.130561477783,0.189966957276,0.211505952187,0.243393795033,0.27726107239,0.291514235554,0.307768510111,0.355339262925,0.393424119928,0.419287424379
1940,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1941,0.75,0.525486516023,0.536898207338,0.553078890137,0.595975429181,0.669993796414,0.725041356809,0.738337092833,0.754455322498,0.771236638878,0.782637864124,0.802073150116,0.81246325977,0.831489240041,0.836913596719
1942,0.5,0.181928376567,0.193937157245,0.211578060358,0.261314325063,0.358616535337,0.441798281792,0.462652578886,0.489714840136,0.519190261787,0.539896670423,0.573801661533,0.593521023534,0.629933094466,0.641646186643
1943,0.25,0.0183515081545,0.0221308874668,0.0282854483173,0.0489087288751,0.104810396252,0.169345685368,0.186821544959,0.212900786326,0.244115778922,0.267695263186,0.305064722576,0.329540373654,0.376689939337,0.395647948647
1944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1945,0.75,0.527322787006,0.538774355571,0.555011580484,0.594869789966,0.680417657294,0.735331235479,0.746558788043,0.753832589413,0.772707327571,0.785624400165,0.797771296977,0.812828138421,0.830242407806,0.838692138996
1946,0.5,0.182886521302,0.194958547474,0.21269235824,0.259015950344,0.37284790987,0.458113670815,0.476588334908,0.48831555098,0.521256309864,0.545562150155,0.568598806984,0.597488170365,0.629454082228,0.647448077059
1947,0.25,0.0182125826168,0.0219633510761,0.0280713203512,0.0470646541863,0.11313130582,0.182414424316,0.199481086753,0.211197557835,0.245291466311,0.274788993799,0.303227288041,0.33988320391,0.379076152484,0.407447211013
1948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1949,0.75,0.518944131919,0.530213746005,0.546673454144,0.587272464356,0.677086178656,0.723680118467,0.736315473436,0.754363407271,0.764206214258,0.769629323332,0.786812318087,0.810159716895,0.82514984951,0.83999544134
1950,0.5,0.176153240408,0.187780814235,0.2053809559,0.251679397541,0.371301975028,0.443819654408,0.462364199423,0.491031586101,0.507453053056,0.517804176373,0.54856007449,0.591601660928,0.61954030002,0.647829861147
1951,0.25,0.0169120278106,0.0203949550719,0.0262444771206,0.0446696600083,0.115471804831,0.176410608878,0.19116376219,0.216823639432,0.233199950476,0.246322809929,0.281026526665,0.332581562704,0.367026033931,0.403274599779
1952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1953,0.75,0.53833725011,0.550028013496,0.567066755585,0.60890645928,0.698585346397,0.742786352936,0.757763986819,0.779279043414,0.782659902914,0.80018784482,0.806038303164,0.829264223241,0.856200229131,0.859020762292
1954,0.5,0.191508744282,0.204149908632,0.223242851164,0.273267342325,0.396605153759,0.468049934151,0.493271276065,0.528975379207,0.535418434881,0.568731981305,0.58042309852,0.624798389929,0.676832263755,0.68309834176
1955,0.25,0.019708016076,0.0237667597834,0.030567591948,0.0519199317134,0.127137434247,0.189408743882,0.213508832448,0.246820368609,0.254855617979,0.295729611518,0.311829017219,0.367337638859,0.434142524903,0.444863613745
1956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1957,0.75,0.52310193691,0.534461843678,0.550569100962,0.586425494183,0.679622675189,0.719600790275,0.744752697689,0.750081153901,0.768715689151,0.789065307091,0.79869796985,0.809223913649,0.845144825631,0.84794223742
1958,0.5,0.179171347222,0.190998141112,0.20837170557,0.249405319684,0.371911572821,0.434734327892,0.472345309346,0.481836132051,0.512789630625,0.549540266658,0.568215097854,0.588801330477,0.658595674747,0.664686636709
1959,0.25,0.0174417865685,0.0210338143611,0.0268832811119,0.0432032870505,0.11283635098,0.165474783086,0.194578571762,0.204914346254,0.234746809344,0.275218805873,0.299223551849,0.326240590201,0.416385961401,0.426537691862
1960,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1961,0.75,0.542924094341,0.55471446761,0.571432085069,0.609001813792,0.687521062023,0.733567286523,0.74684893152,0.760434499341,0.780924725074,0.796610223994,0.803261442397,0.827102798546,0.849430154215,0.851942833171
1962,0.5,0.19593443988,0.208867736818,0.22786675465,0.273266411198,0.38095268787,0.452518992098,0.474265560523,0.4967734405,0.531381846005,0.560639637063,0.573782760253,0.61941627565,0.662178277945,0.667759834601
1963,0.25,0.0208301396718,0.0251199777759,0.03210579938,0.0519375390563,0.117446302426,0.175434018685,0.195141291494,0.216278567116,0.250212478539,0.284513211265,0.302061933835,0.358753069762,0.413337726732,0.422834671292
1964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1965,0.75,0.53850253772,0.550196890562,0.566778360274,0.608598190797,0.686576103826,0.720561359636,0.737820493234,0.756597561722,0.770112352752,0.782067203349,0.799095265485,0.821762720288,0.840056800552,0.842893975767
1966,0.5,0.192939287606,0.205674879671,0.224383468972,0.274619203066,0.381416591541,0.434616628546,0.463035671361,0.490995331612,0.515128136122,0.536559291915,0.568315218025,0.610314148469,0.646241928904,0.652460589003
1967,0.25,0.0205206472779,0.0247467473425,0.03162877422,0.0536383675065,0.119169569215,0.163660485905,0.189957713146,0.212038415954,0.238088397146,0.261520170176,0.299210559692,0.348903117111,0.397716703494,0.408100282205
1968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1969,0.75,0.52182042767,0.533152504632,0.549781257304,0.587999301952,0.669681411316,0.710929015381,0.724982959612,0.747111192964,0.765830254877,0.779445053183,0.786804735362,0.80178325875,0.827345405366,0.829351122464
1970,0.5,0.178335907,0.190107554912,0.208012423334,0.251878938129,0.359968519021,0.421284209011,0.443713247746,0.478934330285,0.509654587751,0.53336809677,0.54757203265,0.574737652238,0.62219134912,0.626540964415
1971,0.25,0.0173603821909,0.0209356452567,0.0269722325663,0.0446585918995,0.107608821908,0.154640197139,0.174324032971,0.205278803603,0.23446046491,0.260368072698,0.278652021096,0.310133327356,0.367936421435,0.37507489345
1972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1973,0.75,0.527817819234,0.539280138132,0.555532605985,0.60039166602,0.681305235931,0.726211820724,0.746267066225,0.759513084556,0.77766679957,0.78287153624,0.805385702787,0.817600285904,0.837885240296,0.850317139658
1974,0.5,0.182079983092,0.194098771057,0.211754374878,0.263737854649,0.372811775819,0.441919696745,0.47388704751,0.495703023299,0.527452951875,0.537342245415,0.57910827933,0.602652799436,0.640987932581,0.665039496045
1975,0.25,0.0176378262157,0.021270227158,0.0271854398915,0.048035629261,0.11217646703,0.16724711139,0.19503581955,0.215233880668,0.248192715283,0.260527199528,0.309410379593,0.339393981834,0.38806926995,0.420058811051
1976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1977,0.75,0.543116152894,0.554910696989,0.571634228278,0.613534823754,0.695325786015,0.746358908802,0.756444026522,0.764480615348,0.769381149126,0.792421015799,0.806034107294,0.826312090574,0.838307616313,0.850899852931
1978,0.5,0.196339895904,0.209299956301,0.228338289662,0.279147444363,0.39372045363,0.473964293018,0.491370876933,0.505846024272,0.514893669019,0.554198168697,0.579471257384,0.61746758619,0.641368361768,0.667400327177
1979,0.25,0.0208758985102,0.0251751603633,0.0321763281478,0.0544716842278,0.127338635814,0.194209895039,0.211809241029,0.227938728087,0.238603127327,0.279480009557,0.309070257814,0.355405035254,0.387755805384,0.425612089405
1980,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981,0.75,0.534906078156,0.546522328735,0.564023522831,0.611233040667,0.694515471549,0.730082292001,0.748051225888,0.757134069385,0.773517043098,0.79118021792,0.806541277137,0.823155475743,0.838248176212,0.847459280443
1982,0.5,0.189135650237,0.201620170711,0.221123312943,0.277168658261,0.391946261689,0.449367541236,0.478888931906,0.493106893986,0.521994954637,0.554850840664,0.582503678584,0.615148332661,0.643217246932,0.662814252326
1983,0.25,0.0193565789579,0.02334294637,0.0302626139957,0.0539934217493,0.1244737976,0.174740981725,0.201595539848,0.214917202076,0.245318612059,0.28401826436,0.315073073497,0.358320336843,0.393099281783,0.423691999097
1984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985,0.75,0.531966929714,0.543519352481,0.55989957897,0.599316098531,0.679205134174,0.732165116747,0.751882991628,0.758222227776,0.768585661805,0.773976653313,0.791735420309,0.814236591071,0.836010605962,0.838300345652
1986,0.5,0.186881328922,0.199217045505,0.217338217581,0.263759935645,0.370710281252,0.453290182695,0.483571302387,0.494955535004,0.513823242151,0.524051430942,0.557510904516,0.597808222236,0.638072845696,0.643078203492
1987,0.25,0.0190586163398,0.0229836201982,0.0293753245203,0.0488849906791,0.111492250327,0.179430918653,0.204222957698,0.216780894457,0.238170624841,0.250924584242,0.291713080179,0.337736283106,0.385945790504,0.394273073629
1988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1989,0.75,0.562335515426,0.574547435469,0.592941104284,0.627115293766,0.701531678963,0.741828183659,0.751877670014,0.764674910583,0.77723711599,0.790148865709,0.801119775499,0.813060946178,0.815836637354,0.832206636366
1990,0.5,0.215898699513,0.230149803051,0.25240166986,0.296345619426,0.403549114296,0.468511036205,0.485918163115,0.508416952918,0.53054549931,0.55250941875,0.572716729068,0.595250024407,0.601124150423,0.6322763837
1991,0.25,0.0262012964907,0.0315972910367,0.0409527714212,0.0628850420853,0.135167227501,0.192525114409,0.210466654818,0.234428765684,0.25812745203,0.281221406692,0.305971792316,0.33384301711,0.34304751588,0.383248133552
1992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1993,0.75,0.539663739589,0.551383309592,0.56846403598,0.61245396174,0.69645628189,0.742051048244,0.751294513914,0.75884584165,0.779909407644,0.795344389749,0.799022716264,0.82101746665,0.836103198582,0.848391535514
1994,0.5,0.193798666373,0.206590984558,0.225912226593,0.279085762275,0.395575796479,0.468445781672,0.484489692167,0.498035509347,0.533499812474,0.560786163885,0.568129429131,0.609180083673,0.637855419579,0.661809467167
1995,0.25,0.0205601958955,0.0247944407526,0.0318893426959,0.0553811529128,0.128491005006,0.191564734406,0.208088513959,0.223159001743,0.258448045555,0.288342456239,0.298489529124,0.349120598981,0.38565555266,0.41768797437
1996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1997,0.75,0.527171205568,0.538619482325,0.55485203977,0.593288382551,0.676102333879,0.72993973432,0.738567775315,0.751858282292,0.765261565564,0.771847521176,0.794448953685,0.807488115881,0.833747826819,0.847582520462
1998,0.5,0.182551672223,0.194601595579,0.212302937303,0.256859101788,0.367257185849,0.450082071523,0.464549323277,0.485552495677,0.509531080466,0.521772098014,0.562661403012,0.585392915926,0.634559747692,0.661150269967
1999,0.25,0.0180128641926,0.0217225018807,0.0277634914185,0.0458154995692,0.11017762479,0.176469704473,0.190423622745,0.209625537858,0.235876825025,0.250558732794,0.296792160203,0.321951412747,0.382109698077,0.417852096345
2000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2001,0.75,0.513547993067,0.524700422279,0.540513496305,0.576180347166,0.66308363563,0.699757310653,0.724921992997,0.736531536006,0.751481330911,0.763303492718,0.781395854348,0.80192582488,0.819084347758,0.827912796393
2002,0.5,0.1725158239,0.183903298091,0.200631501752,0.240531947173,0.351669847098,0.40784382897,0.44548593654,0.464933866604,0.488525026538,0.508849377207,0.540143641115,0.576281300581,0.608332659146,0.626581051678
2003,0.25,0.01655429812,0.0199635531696,0.0255153821669,0.0410253668813,0.10225958521,0.147580122617,0.176623484546,0.195793027102,0.21787426685,0.238858510323,0.272924012346,0.313449439445,0.353086989135,0.380013255161
2004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005,0.75,0.521781407472,0.533112637054,0.549179232842,0.594335151827,0.679051251948,0.722591180396,0.742348123393,0.749779147169,0.758469535904,0.775149125158,0.796212062224,0.816064568768,0.825778312946,0.828892379014
2006,0.5,0.178177113335,0.189938279549,0.207215436927,0.259015114686,0.372918435744,0.439840076934,0.470639263162,0.483688395867,0.499262938456,0.527299946787,0.564394304844,0.60188830392,0.622167594235,0.628867221844
2007,0.25,0.0171718813245,0.0207083238056,0.0264672722058,0.0471300875357,0.115086220585,0.169724939893,0.19623959654,0.210147525508,0.227497425704,0.255851539992,0.296372590272,0.34278381751,0.373439213731,0.384351954089
2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009,0.75,0.532860392851,0.544432218447,0.560839956286,0.59859687584,0.688279470815,0.734456340788,0.747575382793,0.753945949484,0.770704609657,0.779777179824,0.796523358561,0.818646288461,0.829086539382,0.842677736573
2010,0.5,0.187087616161,0.199436949412,0.217578124377,0.262055881903,0.383129832251,0.45652199217,0.477155635386,0.487273978857,0.517257228079,0.534151140386,0.565459039247,0.605747073833,0.627201880373,0.652642786003
2011,0.25,0.0187414198274,0.022601099031,0.0288864248898,0.0473025753588,0.118687706404,0.181015587268,0.198555365129,0.208309768638,0.240670821377,0.260642034548,0.29802901688,0.345712248377,0.376870037278,0.409495056535
2012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013,0.75,0.531642413334,0.543187788763,0.559981581913,0.605116030112,0.680774133695,0.734593960963,0.752302914056,0.761668498314,0.773816722629,0.785878285515,0.806129299563,0.812842851253,0.831964578185,0.846724100177
2014,0.5,0.186347944916,0.198648453735,0.217189698646,0.270503895529,0.37408838788,0.456965157245,0.48448972593,0.501060522643,0.522245075965,0.544347565943,0.581715860281,0.595443163303,0.632426251643,0.660561990594
2015,0.25,0.0187690475546,0.0226344165173,0.0290976093769,0.0515295625383,0.1151332205,0.182237211783,0.205570414878,0.223235100313,0.246288710076,0.271498884656,0.314977679967,0.334907505001,0.382856964088,0.419623780511
2016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,0.75,0.492763562175,0.503464627742,0.518637711449,0.563365165343,0.658548338,0.699395755547,0.714104301331,0.731432413421,0.754478046128,0.766123839572,0.787601628039,0.80570376229,0.828203331654,0.838391145072
2018,0.5,0.152987089559,0.163085505428,0.177920081955,0.224755858237,0.342732657855,0.403810557397,0.427113386676,0.453879966412,0.490411721706,0.510123360001,0.549267372165,0.581831398169,0.62616055445,0.64719351078
2019,0.25,0.0120249399023,0.0145014017122,0.0185342160035,0.0339602142212,0.0933634259053,0.139699713371,0.159774630244,0.181925393453,0.214406699035,0.234786887032,0.279281047649,0.316970942338,0.376082963465,0.407022081318
2020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021,0.75,0.495755585822,0.506521627462,0.522319776758,0.566817940729,0.65495452419,0.711539476053,0.726390872853,0.731166490178,0.753566973705,0.762729449713,0.788007188262,0.808305696956,0.829232485156,0.839446157985
2022,0.5,0.15519460427,0.165438734406,0.181020223384,0.228121053389,0.338278649028,0.421659671494,0.445558246356,0.453653461809,0.488572731377,0.505184290175,0.549642573288,0.587089631817,0.626468324095,0.645876909427
2023,0.25,0.0123696097215,0.0149170541434,0.0192182399265,0.0350424911185,0.0913659600543,0.152822582364,0.174150662774,0.182306630022,0.212773163754,0.231643473681,0.279749536181,0.323469436558,0.373384156411,0.398740334907
2024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2025,0.75,0.495104628856,0.505856534034,0.521496152914,0.562565857652,0.649634754786,0.704635854914,0.727984921124,0.734026499341,0.755527562531,0.759610254651,0.788205779069,0.801382641641,0.827287116739,0.831168806141
2026,0.5,0.155336176113,0.165589651164,0.181045287588,0.224406449085,0.330959304974,0.411593046372,0.446839987288,0.45709794208,0.493781528497,0.501250083618,0.551670116183,0.575312202197,0.622251507646,0.630595703959
2027,0.25,0.0126485383467,0.0152534263894,0.0196089986415,0.0342995429606,0.0870760511115,0.146075727627,0.173866639825,0.184141422717,0.220908628845,0.229713817099,0.28445216945,0.311445645043,0.367218286203,0.380650166673
2028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2029,0.75,0.486295596008,0.496856200438,0.511830123737,0.550260682689,0.634773830538,0.682954660771,0.70324799123,0.710947764719,0.734620210671,0.749694293958,0.776121376065,0.78427570678,0.815919909329,0.82735419598
2030,0.5,0.148708803102,0.158524816607,0.172944543959,0.212219532725,0.313442735376,0.381553535499,0.410225601985,0.42246706541,0.45996538463,0.4853743436,0.529909390487,0.544060553244,0.602481949697,0.624232582283
2031,0.25,0.0116175569659,0.0140101207861,0.0179063107165,0.0304436594904,0.0788967413717,0.126123542378,0.146491286407,0.157306274314,0.190179688849,0.215408872562,0.260542053364,0.276294821111,0.345753529344,0.374312586337
2032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2033,0.75,0.498924956275,0.509759825328,0.525658972352,0.564498783092,0.649089926858,0.704656332826,0.718784228475,0.73187799887,0.744609596388,0.755166335493,0.777358203848,0.792789793226,0.816500411353,0.831339271918
2034,0.5,0.158464538622,0.168924511527,0.184834300875,0.226326424087,0.331367767688,0.411806139618,0.433482766643,0.454692763238,0.476209046902,0.49442358197,0.531571535304,0.559184595385,0.602438360053,0.631054400679
2035,0.25,0.0131607293665,0.0158710999739,0.0204473754847,0.0347782471686,0.0881656998442,0.14573037415,0.16349163553,0.182820526067,0.204159172299,0.223044389028,0.261321257233,0.292663802172,0.344495781896,0.382049183787
2036,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2037,0.75,0.473015940637,0.483288158356,0.497853176984,0.538757091741,0.621076526725,0.68118695224,0.698077187182,0.712441528961,0.732790147831,0.748462646851,0.77089323518,0.792088533716,0.815993241836,0.829985195262
2038,0.5,0.138881279356,0.148048594843,0.161515384574,0.202128370295,0.296668757858,0.379680047018,0.403743304519,0.425024865616,0.456731702095,0.482925856136,0.52239055849,0.559949646349,0.603858712519,0.630257769322
2039,0.25,0.0100499884333,0.0121197212343,0.0154901943768,0.0278915467567,0.0700450458981,0.124681078792,0.142276397527,0.159102397219,0.186504414938,0.211906292954,0.254322994082,0.295624076229,0.348691135087,0.382761240296
2040,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2041,0.75,0.512356660407,0.523483218127,0.540550377072,0.586722291543,0.670038733324,0.720866633429,0.733239987509,0.747208320079,0.76907414736,0.7840984746,0.796868128327,0.818288802089,0.838696047605,0.846185823043
2042,0.5,0.167967322891,0.179054558316,0.196686379326,0.247919660691,0.356379741731,0.433131012629,0.452980401058,0.475792719057,0.512689901878,0.539245750202,0.563476837351,0.603763475805,0.642198401326,0.658207275777
2043,0.25,0.0144443923275,0.0174191253621,0.0226734345696,0.0413021927426,0.100400639405,0.159005827001,0.176337109603,0.197039956235,0.232855829851,0.261273062374,0.291260084221,0.339941603944,0.388842355993,0.413855321291
2044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2045,0.75,0.486877605613,0.497450849214,0.514217247477,0.548618063194,0.645650757213,0.694573551151,0.714459775616,0.722660286931,0.737291138607,0.745682421295,0.768656616777,0.79043898286,0.820060935939,0.828372540614
2046,0.5,0.149159139782,0.159004879241,0.175200693659,0.210786593957,0.327135849963,0.397318761857,0.428138489311,0.440158309949,0.465027063987,0.479922977342,0.520145332814,0.556074520185,0.609796667178,0.62652615379
2047,0.25,0.0116032801095,0.0139929036997,0.018366013409,0.0300048826761,0.0856460736364,0.135435807721,0.160859462928,0.170688569885,0.19544959846,0.211883326417,0.2547435321,0.290417235252,0.353885599665,0.377279397211
2048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2049,0.75,0.491274241,0.501942963828,0.517070188635,0.564638593638,0.649599702634,0.697921174352,0.712523324486,0.725306707801,0.743624335284,0.760453459992,0.782728772772,0.801251120731,0.821807176629,0.823898616697
2050,0.5,0.152763771551,0.162847446581,0.177660368809,0.227309698611,0.333360392746,0.402595762004,0.425908772592,0.444779963902,0.474895148572,0.502812161502,0.541368945371,0.57479658217,0.612924572439,0.617429736069
2051,0.25,0.0123102037356,0.0148454138631,0.018973897328,0.0355144435824,0.0905839683309,0.140121702687,0.160803203087,0.175887391464,0.204268001564,0.231454313558,0.272330751846,0.311351657468,0.357856863989,0.36520343151
2052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2053,0.75,0.500589363385,0.511460377419,0.526874431737,0.568850210273,0.655348377698,0.695044043941,0.718116770298,0.730615436921,0.740708533367,0.751566554336,0.778815681379,0.796172304882,0.822733379686,0.836701101628
2054,0.5,0.159875438698,0.170428542701,0.185931056259,0.231196103787,0.339876494033,0.397796173905,0.432237557823,0.450747171305,0.468272484175,0.487453612279,0.533319731582,0.5647226368,0.614925481652,0.64147118571
2055,0.25,0.0134153528912,0.0161781616346,0.020677279909,0.0366375323527,0.093325762903,0.135712920568,0.162311436256,0.177132405821,0.19531968571,0.215971689477,0.262030200723,0.298049153006,0.360733524771,0.394694545174
2056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2057,0.75,0.503221810976,0.514149992374,0.530111024841,0.57173965213,0.660877905036,0.711222945325,0.725451648408,0.737515159197,0.756502379098,0.773396554594,0.793391890639,0.810658344605,0.83365585398,0.842072446011
2058,0.5,0.161156694484,0.171794371988,0.18789615159,0.233012292063,0.344952657651,0.418706240249,0.441588190333,0.460373027443,0.492857048178,0.522636157717,0.556859418609,0.589507702666,0.635318006591,0.653118233011
2059,0.25,0.0134360760683,0.0162031526216,0.0208504145638,0.0367569379448,0.094239469996,0.14798915175,0.168136658971,0.184065206431,0.216358908132,0.247852346196,0.283573374422,0.323220527435,0.385336112268,0.412826511511
2060,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2061,0.75,0.481432453835,0.491887448177,0.507658187245,0.547585458862,0.636245881172,0.671968801556,0.699768105586,0.712669866125,0.731153060926,0.739777225521,0.764460611051,0.779521719497,0.812214440401,0.819269842179
2062,0.5,0.14537379116,0.154969666237,0.169977754254,0.21075775195,0.316037811874,0.367264891566,0.407079377093,0.427286679086,0.457068931221,0.471843498972,0.510713555081,0.536521577181,0.595527746341,0.609708077874
2063,0.25,0.0111098895994,0.0133979024733,0.0173736151993,0.0305326300075,0.0805543685391,0.11713595681,0.145526107284,0.162998164063,0.190345712378,0.205899710706,0.241958418623,0.269572004733,0.337403105889,0.357217458859
2064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2065,0.75,0.474533299254,0.484838468586,0.500293737099,0.548290939366,0.631326772822,0.684329982163,0.696947105393,0.71339988777,0.735418246317,0.751111154288,0.771370004026,0.792060842273,0.8229508178,0.830499142999
2066,0.5,0.140128621565,0.149378271976,0.163757180447,0.211487842241,0.310777557014,0.384925509432,0.404212428576,0.427924884582,0.462750008226,0.488193231612,0.522067513297,0.558093730842,0.615069771565,0.630772899436
2067,0.25,0.0102916463464,0.0124111470961,0.0160684159061,0.0306991133468,0.078502205902,0.129462644345,0.145443107093,0.163734497182,0.194482133451,0.218732569857,0.252819918885,0.291618096979,0.360271888459,0.383728260505
2068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2069,0.75,0.483535065198,0.494035720754,0.508924642303,0.557704401671,0.641504807735,0.691649503771,0.711991259172,0.722894985831,0.745613480951,0.763107638,0.781793654677,0.793285730183,0.82136051787,0.830302105427
2070,0.5,0.146508574308,0.156179354477,0.170385734006,0.220363742781,0.322617964027,0.394143246734,0.423786037021,0.441793720664,0.478912562225,0.50832812531,0.539452268398,0.561887083723,0.612631800777,0.631168603797
2071,0.25,0.0111562084543,0.0134537604092,0.0171952274981,0.0332238921378,0.0839279438708,0.134483253716,0.15716532288,0.174212302162,0.208656991022,0.23813410441,0.269299737466,0.299010717924,0.358351016173,0.385868940907
2072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2073,0.75,0.488793357533,0.499408204428,0.514459038334,0.555782117501,0.645679788739,0.696616005802,0.708974836659,0.722422840777,0.739428399488,0.755484352837,0.780150784525,0.796837296553,0.814886292794,0.818826028694
2074,0.5,0.150803300245,0.160757567921,0.175380390699,0.218047254112,0.327596048204,0.401718478714,0.421340909744,0.443130736617,0.469156856746,0.495308587196,0.537294564063,0.567347799043,0.60211964582,0.610465322943
2075,0.25,0.0119351108209,0.0143930728884,0.0183957611245,0.0322552734257,0.0862547868135,0.140478619288,0.157727735431,0.177772892572,0.200017045358,0.225272211679,0.268635606526,0.303229567326,0.348355935443,0.361562340987
2076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2077,0.75,0.493777831408,0.504500923283,0.520236047854,0.559316632537,0.648390764566,0.692281974216,0.709885155054,0.722448529051,0.739825531503,0.746701687996,0.775953543857,0.79103041077,0.809208015168,0.821201628318
2078,0.5,0.155517933408,0.165783405947,0.181397357067,0.222856974428,0.332218809282,0.395992505097,0.42288379145,0.442732746798,0.469141309286,0.481445396166,0.530519165314,0.55724057833,0.591631253997,0.614095022957
